Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;62;74;86;62;62
1;56;65;78;56;56
2;50;59;70;50;50
3;49;57;70;56;50
4;50;59;70;50;50
5;49;57;70;49;49
6;49;57;69;68;49
7;49;70;86;49;49
8;49;57;69;49;49
9;49;57;69;60;49
10;49;64;77;49;49
11;49;57;69;54;49
12;49;58;72;49;49
13;49;57;69;49;49
14;49;56;66;49;49
15;49;56;66;50;49
16;49;56;66;49;49
17;49;56;66;49;49
18;49;56;66;49;49
19;49;56;66;49;49
20;49;56;66;57;49
21;49;60;73;49;49
22;49;56;66;49;49
23;49;56;66;49;49
24;49;56;66;49;49
25;49;57;69;49;49
26;49;57;69;64;49
27;49;66;82;49;49
28;49;57;69;49;49
29;49;56;66;66;49
30;49;69;83;66;49
31;53;70;86;66;49
32;54;70;86;66;49
33;54;70;86;54;49
34;50;59;70;54;49
35;52;60;72;53;49
36;46;59;72;46;46
37;46;54;64;55;46
38;46;60;75;46;46
39;46;54;64;46;46
40;46;53;64;46;46
41;44;53;64;49;46
42;46;54;64;47;46
43;44;54;64;44;44
44;46;53;64;47;44
45;44;54;62;46;44
46;46;53;61;57;44
47;46;62;74;55;44
48;49;61;73;49;44
49;46;55;69;47;44
50;47;55;67;48;44
51;47;55;68;53;44
52;48;58;67;48;44
53;47;55;68;47;44
54;47;55;67;48;44
55;47;56;68;49;44
56;48;55;69;48;44
57;44;54;64;44;44
58;46;53;64;46;44
59;44;53;64;53;44
60;46;59;72;46;44
61;44;53;64;44;44
62;46;53;64;46;44
63;44;53;64;44;44
64;46;53;64;46;44
65;44;53;64;47;44
66;46;54;64;47;44
67;46;54;64;50;44
68;46;55;62;46;44
69;46;54;62;46;44
70;46;53;61;46;44
71;46;54;62;46;44
72;46;53;61;49;44
73;46;55;69;60;44
74;49;62;78;58;44
75;47;62;78;58;44
76;49;61;78;70;44
77;58;71;84;65;44
78;53;68;82;53;44
79;44;59;72;44;44
80;46;53;64;46;44
81;44;53;64;64;44
82;46;65;76;46;44
83;44;53;64;46;44
84;46;53;64;46;44
85;46;54;64;52;44
86;46;57;70;55;44
87;49;58;68;53;44
88;52;59;69;53;44
89;52;59;69;54;44
90;47;60;72;47;44
91;46;54;64;59;44
92;47;64;76;47;44
93;46;54;64;53;44
94;47;58;69;47;44
95;46;54;64;50;44
96;46;55;62;46;44
97;46;54;62;62;44
98;46;65;75;46;44
99;46;54;62;46;44
