Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;58;75;91;75;75
1;60;75;91;63;63
2;56;66;79;65;63
3;58;67;79;58;58
4;54;61;75;56;56
5;55;61;75;55;55
6;53;60;75;53;53
7;50;58;66;51;51
8;50;57;66;50;50
9;49;56;66;50;50
10;49;57;68;55;50
11;50;60;75;50;50
12;49;57;68;63;50
13;50;66;80;50;50
14;49;57;68;49;49
15;49;57;68;49;49
16;49;57;68;49;49
17;49;57;68;49;49
18;49;57;68;49;49
19;49;57;68;51;49
20;49;58;70;49;49
21;49;57;69;49;49
22;49;57;69;49;49
23;49;56;67;49;49
24;49;57;67;49;49
25;49;56;67;49;49
26;49;56;67;49;49
27;49;56;67;49;49
28;49;57;67;49;49
29;49;56;67;49;49
30;49;56;67;49;49
31;49;56;67;49;49
32;49;56;67;52;49
33;49;58;70;52;49
34;49;58;70;50;49
35;47;57;70;63;49
36;50;66;83;60;49
37;60;64;80;60;49
38;60;64;80;60;49
39;60;64;80;60;49
40;60;64;80;62;49
41;60;65;80;62;49
42;58;65;80;60;49
43;59;64;80;60;49
44;59;64;80;71;49
45;60;72;83;74;49
46;55;74;94;62;49
47;55;65;78;55;49
48;54;60;72;54;49
49;53;60;72;53;49
50;50;58;72;52;49
51;50;57;72;50;49
52;49;57;66;50;49
53;50;57;66;52;49
54;50;58;68;50;49
55;50;57;66;50;49
56;49;57;66;61;49
57;50;64;75;50;49
58;49;57;66;49;49
59;49;56;66;49;49
60;49;56;66;49;49
61;49;56;66;51;49
62;49;57;69;51;49
63;49;57;69;51;49
64;49;57;71;51;49
65;49;57;71;49;49
66;47;56;68;49;49
67;47;56;68;58;49
68;49;62;74;70;49
69;58;71;86;66;49
70;60;68;82;60;49
71;56;63;75;56;49
72;53;60;73;59;49
73;56;62;74;57;49
74;54;62;71;54;49
75;54;60;71;54;49
76;54;60;71;58;49
77;54;62;71;58;49
78;54;62;71;54;49
79;54;60;71;54;49
80;54;60;71;54;49
81;54;60;71;58;49
82;54;61;71;55;49
83;54;60;71;54;49
84;54;60;71;56;49
85;54;61;73;56;49
86;54;61;73;54;49
87;54;59;71;56;49
88;54;61;73;54;49
89;54;59;71;54;49
90;54;60;71;54;49
91;54;60;71;58;49
92;54;64;77;54;49
93;54;60;71;56;49
94;54;61;73;54;49
95;54;60;71;54;49
96;54;60;71;54;49
97;54;59;71;56;49
98;54;61;73;54;49
99;54;59;71;55;49
