Numer iteracji;Liczba iteracji;Wynik
0;100;47
1;100;47
2;16;44
3;8;44
4;100;47
5;100;53
6;100;54
7;100;54
8;100;53
9;100;53
10;100;52
11;100;47
12;100;49
13;6;44
14;100;47
15;100;49
16;100;47
17;100;47
18;100;47
19;100;47
20;100;47
21;100;47
22;100;47
23;13;44
24;100;47
25;100;49
26;100;47
27;100;53
28;50;44
29;100;47
30;100;54
31;99;44
32;11;44
33;100;52
34;65;44
35;25;44
36;22;44
37;100;54
38;12;44
39;100;47
40;100;47
41;100;47
42;100;47
43;47;44
44;100;58
45;100;47
46;100;47
47;100;47
48;100;47
49;100;47
50;57;44
51;100;47
52;100;47
53;6;44
54;100;47
55;100;47
56;100;47
57;21;44
58;17;44
59;100;47
60;3;44
61;100;53
62;32;44
63;100;47
64;100;47
65;100;47
66;100;53
67;100;49
68;100;47
69;100;54
70;100;54
71;100;47
72;16;44
73;100;53
74;100;47
75;28;44
76;100;47
77;4;44
78;4;44
79;100;47
80;100;57
81;100;47
82;100;47
83;100;49
84;100;53
85;100;47
86;100;53
87;100;53
88;13;44
89;100;47
90;33;44
91;6;44
92;100;49
93;24;44
94;40;44
95;100;47
96;100;49
97;7;44
98;7;44
99;100;53
100;5;44
101;5;44
102;100;49
103;100;47
104;100;47
105;100;49
106;12;44
107;100;47
108;100;54
109;5;44
110;100;47
111;100;47
112;100;47
113;100;47
114;75;44
115;100;52
116;100;47
117;25;44
118;100;47
119;5;44
120;18;44
121;100;52
122;100;47
123;8;44
124;100;47
125;100;47
126;100;47
127;100;47
128;13;44
129;100;47
130;100;47
131;9;44
132;100;49
133;100;47
134;100;47
135;100;49
136;100;47
137;100;53
138;100;47
139;100;47
140;20;44
141;100;53
142;100;47
143;13;44
144;100;52
145;100;54
146;100;49
147;34;44
148;100;47
149;100;54
150;100;54
151;100;53
152;100;49
153;100;53
154;100;47
155;100;47
156;100;47
157;100;47
158;43;44
159;10;44
160;8;44
161;100;47
162;100;49
163;7;44
164;100;47
165;100;53
166;100;53
167;100;47
168;100;53
169;100;47
170;100;47
171;100;47
172;100;49
173;100;47
174;97;44
175;100;47
176;100;47
177;100;47
178;100;54
179;100;47
180;100;47
181;49;44
182;100;47
183;100;54
184;100;53
185;22;44
186;3;44
187;100;47
188;100;54
189;100;47
190;100;47
191;100;49
192;100;49
193;23;44
194;100;49
195;100;47
196;100;47
197;100;47
198;51;44
199;11;44
200;100;53
201;100;49
202;6;44
203;100;54
204;100;47
205;100;47
206;22;44
207;100;54
208;9;44
209;100;53
210;100;47
211;100;54
212;100;54
213;100;47
214;10;44
215;100;53
216;100;47
217;100;53
218;100;47
219;100;53
220;100;54
221;100;47
222;100;53
223;100;47
224;100;47
225;100;54
226;100;49
227;100;59
228;3;44
229;100;49
230;8;44
231;100;47
232;100;54
233;100;54
234;100;47
235;100;54
236;100;47
237;100;54
238;100;47
239;100;47
240;9;44
241;100;53
242;100;47
243;100;49
244;100;47
245;100;49
246;100;49
247;33;44
248;100;47
249;100;53
250;100;53
251;100;47
252;8;44
253;100;53
254;100;47
255;100;47
256;9;44
257;100;47
258;100;49
259;100;47
260;35;44
261;100;47
262;54;44
263;100;59
264;100;47
265;100;47
266;100;47
267;100;47
268;52;44
269;100;47
270;100;47
271;5;44
272;13;44
273;100;47
274;100;54
275;100;53
276;100;47
277;100;47
278;100;47
279;69;44
280;100;47
281;100;49
282;100;47
283;100;47
284;100;54
285;100;49
286;100;47
287;63;44
288;25;44
289;22;44
290;4;44
291;100;53
292;16;44
293;100;47
294;20;44
295;100;47
296;9;44
297;100;53
298;100;49
299;100;47
300;100;54
301;100;49
302;100;53
303;100;58
304;7;44
305;100;53
306;100;47
307;100;47
308;100;47
309;8;44
310;71;44
311;100;54
312;11;44
313;100;51
314;100;49
315;100;47
316;50;44
317;25;44
318;100;47
319;100;47
320;100;47
321;100;54
322;100;54
323;2;44
324;100;54
325;100;47
326;100;47
327;100;47
328;5;44
329;38;44
330;100;47
331;100;47
332;100;47
333;100;49
334;16;44
335;69;44
336;100;47
337;100;53
338;25;44
339;100;47
340;36;44
341;100;54
342;100;53
343;100;53
344;100;47
345;100;47
346;100;47
347;47;44
348;100;47
349;100;47
350;50;44
351;100;47
352;49;44
353;100;55
354;100;49
355;100;53
356;30;44
357;77;44
358;100;54
359;100;53
360;100;59
361;100;54
362;100;47
363;100;47
364;59;44
365;16;44
366;100;47
367;100;58
368;100;53
369;100;54
370;64;44
371;100;47
372;100;54
373;100;53
374;23;44
375;100;47
376;100;54
377;100;47
378;100;55
379;100;49
380;100;47
381;100;54
382;100;47
383;100;47
384;100;47
385;100;47
386;11;44
387;100;49
388;25;44
389;90;44
390;45;44
391;100;53
392;100;47
393;100;53
394;21;44
395;100;53
396;100;47
397;100;47
398;16;44
399;100;47
400;100;47
401;100;49
402;100;47
403;100;47
404;100;47
405;100;47
406;100;47
407;100;47
408;100;51
409;32;44
410;100;47
411;100;47
412;38;44
413;21;44
414;100;47
415;100;54
416;15;44
417;100;53
418;97;44
419;44;44
420;100;47
421;43;44
422;100;47
423;100;47
424;100;47
425;36;44
426;100;47
427;100;47
428;100;59
429;12;44
430;100;47
431;100;60
432;100;47
433;60;44
434;100;53
435;5;44
436;100;53
437;100;47
438;100;53
439;60;44
440;100;47
441;100;47
442;100;54
443;7;44
444;100;47
445;100;53
446;32;44
447;100;53
448;5;44
449;100;47
450;100;49
451;100;47
452;100;47
453;100;47
454;100;53
455;100;49
456;10;44
457;100;47
458;7;44
459;100;59
460;100;47
461;100;47
462;16;44
463;100;53
464;100;47
465;100;54
466;6;44
467;100;47
468;100;47
469;100;54
470;100;47
471;100;47
472;100;47
473;100;47
474;4;44
475;100;47
476;100;47
477;100;55
478;100;54
479;19;44
480;100;47
481;100;54
482;100;47
483;100;47
484;100;47
485;100;47
486;100;53
487;100;47
488;100;47
489;100;55
490;10;44
491;100;54
492;100;52
493;100;47
494;100;47
495;100;47
496;100;49
497;7;44
498;100;47
499;100;47
500;100;47
501;100;54
502;100;53
503;100;53
504;14;44
505;100;47
506;5;44
507;100;47
508;6;44
509;100;47
510;100;53
511;100;54
512;100;53
513;100;47
514;100;53
515;100;47
516;100;47
517;5;44
518;100;55
519;100;47
520;100;49
521;9;44
522;100;53
523;10;44
524;100;49
525;100;47
526;100;53
527;6;44
528;100;52
529;100;47
530;100;47
531;100;47
532;10;44
533;100;47
534;100;47
535;100;54
536;100;54
537;100;53
538;100;47
539;9;44
540;100;47
541;100;47
542;4;44
543;11;44
544;14;44
545;100;54
546;15;44
547;100;47
548;22;44
549;21;44
550;100;54
551;5;44
552;100;47
553;100;47
554;100;52
555;100;47
556;100;54
557;8;44
558;100;54
559;100;47
560;7;44
561;32;44
562;100;49
563;13;44
564;100;47
565;100;53
566;100;47
567;100;47
568;100;49
569;100;49
570;14;44
571;100;47
572;100;47
573;100;47
574;88;44
575;57;44
576;5;44
577;5;44
578;48;44
579;100;47
580;100;47
581;100;47
582;70;44
583;100;54
584;100;47
585;100;59
586;7;44
587;100;47
588;8;44
589;100;54
590;19;44
591;100;53
592;100;47
593;100;47
594;42;44
595;14;44
596;100;51
597;22;44
598;100;47
599;37;44
600;100;47
601;13;44
602;100;47
603;100;47
604;9;44
605;41;44
606;100;58
607;100;53
608;100;53
609;100;47
610;100;54
611;100;53
612;77;44
613;100;49
614;100;47
615;19;44
616;100;47
617;100;54
618;9;44
619;100;53
620;94;44
621;7;44
622;13;44
623;8;44
624;91;44
625;53;44
626;100;54
627;100;47
628;5;44
629;100;49
630;100;47
631;100;47
