Numer iteracji;Liczba iteracji;Wynik
632;31;44
633;100;47
634;100;53
635;100;47
636;100;47
637;100;47
638;100;47
639;100;47
640;100;53
641;100;53
642;100;49
643;14;44
644;6;44
645;100;47
646;17;44
647;100;47
648;100;47
649;100;54
650;100;47
651;7;44
652;100;54
653;100;53
654;7;44
655;100;47
656;100;58
657;100;53
658;7;44
659;5;44
660;100;47
661;100;53
662;100;54
663;100;49
664;100;47
665;100;55
666;100;53
667;100;47
668;49;44
669;100;47
670;100;47
671;100;47
672;8;44
673;100;47
674;100;47
675;100;47
676;12;44
677;100;47
678;100;53
679;100;54
680;14;44
681;100;54
682;100;47
683;100;47
684;100;47
685;11;44
686;100;47
687;100;47
688;100;51
689;10;44
690;8;44
691;100;52
692;18;44
693;100;53
694;11;44
695;100;53
696;100;53
697;100;47
698;100;47
699;100;47
700;100;47
701;100;53
702;100;53
703;100;47
704;100;47
705;15;44
706;3;44
707;100;47
708;9;44
709;100;47
710;16;44
711;100;53
712;100;47
713;69;44
714;100;47
715;100;47
716;100;53
717;100;47
718;42;44
719;100;47
720;100;47
721;10;44
722;100;47
723;21;44
724;100;53
725;16;44
726;33;44
727;100;47
728;61;44
729;100;53
730;100;54
731;54;44
732;21;44
733;100;59
734;100;46
735;100;47
736;100;47
737;57;44
738;100;47
739;100;47
740;100;53
741;100;47
742;100;49
743;100;47
744;100;47
745;100;53
746;28;44
747;100;47
748;100;53
749;100;47
750;9;44
751;100;47
752;100;47
753;47;44
754;4;44
755;100;47
756;57;44
757;100;47
758;100;47
759;100;54
760;100;47
761;11;44
762;100;47
763;100;53
764;100;47
765;33;44
766;100;47
767;100;47
768;11;44
769;100;47
770;8;44
771;100;47
772;48;44
773;100;57
774;100;47
775;10;44
776;100;53
777;100;47
778;17;44
779;100;47
780;100;47
781;100;47
782;21;44
783;35;44
784;15;44
785;12;44
786;100;47
787;58;44
788;100;47
789;100;54
790;100;47
791;100;55
792;100;47
793;23;44
794;15;44
795;4;44
796;100;47
797;100;53
798;6;44
799;100;53
800;8;44
801;25;44
802;100;47
803;100;59
804;15;44
805;100;49
806;100;53
807;100;47
808;100;47
809;100;53
810;100;47
811;100;47
812;11;44
813;100;47
814;100;47
815;100;47
816;100;47
817;3;44
818;100;47
819;100;54
820;32;44
821;100;53
822;100;54
823;100;47
824;100;54
825;10;44
826;100;47
827;100;53
828;100;53
829;100;47
830;100;46
831;100;49
832;100;49
833;3;44
834;100;53
835;100;47
836;8;44
837;100;53
838;100;47
839;100;47
840;100;53
841;100;53
842;100;47
843;100;47
844;7;44
845;100;47
846;100;47
847;100;47
848;100;53
849;30;44
850;7;44
851;27;44
852;100;47
853;7;44
854;8;44
855;100;47
856;4;44
857;100;47
858;100;47
859;100;47
860;100;47
861;61;44
862;100;53
863;100;54
864;100;47
865;100;47
866;100;47
867;100;47
868;100;47
869;6;44
870;100;53
871;6;44
872;100;47
873;100;47
874;100;47
875;100;49
876;7;44
877;100;47
878;18;44
879;100;53
880;8;44
881;34;44
882;100;47
883;100;47
884;100;47
885;100;53
886;100;47
887;6;44
888;100;47
889;100;47
890;100;47
891;100;47
892;100;47
893;100;53
894;100;47
895;100;47
896;100;53
897;7;44
898;6;44
899;100;47
900;100;47
901;100;47
902;100;49
903;100;53
904;12;44
905;14;44
906;100;52
907;100;54
908;100;53
909;75;44
910;15;44
911;100;53
912;21;44
913;100;47
914;100;47
915;100;47
916;100;53
917;100;47
918;3;44
919;100;52
920;100;47
921;100;53
922;12;44
923;7;44
924;100;47
925;100;47
926;100;47
927;100;47
928;39;44
929;100;53
930;100;47
931;7;44
932;100;47
933;100;53
934;8;44
935;100;47
936;24;44
937;100;53
938;100;47
939;10;44
940;100;47
941;100;47
942;24;44
943;4;44
944;100;53
945;22;44
946;80;44
947;100;47
948;100;47
949;100;54
950;100;53
951;42;44
952;35;44
953;81;44
954;100;47
955;20;44
956;100;47
957;100;47
958;100;47
959;31;44
960;100;53
961;100;47
962;100;47
963;100;47
964;29;44
965;36;44
966;100;47
967;22;44
968;100;59
969;100;49
970;6;44
971;100;47
972;100;47
973;100;47
974;100;53
975;100;47
976;100;47
977;100;49
978;100;47
979;100;54
980;24;44
981;100;47
982;100;53
983;15;44
984;100;47
985;100;47
986;100;47
987;100;47
988;34;44
989;7;44
990;41;44
991;26;44
992;31;44
993;100;47
994;100;47
995;100;47
996;100;47
997;100;49
998;100;53
999;100;47
