Numer iteracji;Liczba iteracji;Wynik
0;0;9
1;7;9
2;3;9
3;3;9
4;1;9
5;6;9
6;3;9
7;7;9
8;11;9
9;1;9
10;3;9
11;0;9
12;2;9
13;3;9
14;1;9
15;1;9
16;10;9
17;5;9
18;1;9
19;3;9
20;0;9
21;6;9
22;3;9
23;1;9
24;0;9
25;1;9
26;1;9
27;0;9
28;13;9
29;6;9
30;2;9
31;6;9
32;9;9
33;0;9
34;1;9
35;3;9
36;0;9
37;0;9
38;1;9
39;10;9
40;1;9
41;0;9
42;1;9
43;2;9
44;1;9
45;7;9
46;0;9
47;1;9
48;4;9
49;12;9
50;3;9
51;1;9
52;3;9
53;1;9
54;2;9
55;3;9
56;5;9
57;4;9
58;1;9
59;2;9
60;2;9
61;1;9
62;0;9
63;0;9
64;4;9
65;5;9
66;1;9
67;1;9
68;1;9
69;11;9
70;4;9
71;0;9
72;9;9
73;1;9
74;4;9
75;0;9
76;7;9
77;1;9
78;8;9
79;4;9
80;7;9
81;1;9
82;0;9
83;12;9
84;7;9
85;2;9
86;6;9
87;1;9
88;3;9
89;1;9
90;8;9
91;2;9
92;0;9
93;15;9
94;1;9
95;3;9
96;4;9
97;1;9
98;0;9
99;0;9
100;3;9
101;16;9
102;1;9
103;2;9
104;0;9
105;5;9
106;2;9
107;1;9
108;1;9
109;1;9
110;4;9
111;7;9
112;4;9
113;5;9
114;1;9
115;4;9
116;6;9
117;3;9
118;2;9
119;0;9
120;3;9
121;0;9
122;1;9
123;0;9
124;0;9
125;4;9
126;6;9
127;1;9
128;1;9
129;1;9
130;0;9
131;4;9
132;2;9
133;1;9
134;0;9
135;6;9
136;0;9
137;2;9
138;13;9
139;0;9
140;2;9
141;5;9
142;0;9
143;6;9
144;2;9
145;0;9
146;0;9
147;5;9
148;3;9
149;0;9
150;0;9
151;0;9
152;3;9
153;1;9
154;5;9
155;1;9
156;2;9
157;3;9
158;1;9
159;2;9
160;0;9
161;5;9
162;0;9
163;3;9
164;0;9
165;19;9
166;2;9
167;0;9
168;1;9
169;2;9
170;4;9
171;11;9
172;1;9
173;2;9
174;4;9
175;5;9
176;2;9
177;8;9
178;0;9
179;0;9
180;1;9
181;3;9
182;0;9
183;3;9
184;0;9
185;0;9
186;3;9
187;0;9
188;11;9
189;3;9
190;5;9
191;2;9
192;6;9
193;6;9
194;0;9
195;3;9
196;1;9
197;4;9
198;0;9
199;3;9
200;2;9
201;4;9
202;0;9
203;4;9
204;6;9
205;1;9
206;1;9
207;7;9
208;4;9
209;7;9
210;1;9
211;6;9
212;4;9
213;8;9
214;31;9
215;3;9
216;0;9
217;0;9
218;2;9
219;2;9
220;0;9
221;1;9
222;1;9
223;11;9
224;2;9
225;2;9
226;11;9
227;0;9
228;2;9
229;8;9
230;6;9
231;2;9
232;4;9
233;4;9
234;2;9
235;3;9
236;5;9
237;10;9
238;0;9
239;1;9
240;3;9
241;2;9
242;4;9
243;4;9
244;9;9
245;8;9
246;0;9
247;0;9
248;1;9
249;0;9
250;0;9
251;5;9
252;0;9
253;4;9
254;2;9
255;1;9
256;2;9
257;5;9
258;6;9
259;7;9
260;5;9
261;0;9
262;4;9
263;11;9
264;4;9
265;11;9
266;1;9
267;2;9
268;1;9
269;0;9
270;0;9
271;1;9
272;1;9
273;3;9
274;10;9
275;2;9
276;13;9
277;0;9
278;0;9
279;4;9
280;5;9
281;11;9
282;4;9
283;5;9
284;0;9
285;6;9
286;1;9
287;0;9
288;0;9
289;15;9
290;0;9
291;1;9
292;6;9
293;4;9
294;0;9
295;4;9
296;1;9
297;6;9
298;2;9
299;5;9
300;12;9
301;1;9
302;0;9
303;1;9
304;1;9
305;0;9
306;1;9
307;3;9
308;1;9
309;1;9
310;6;9
311;22;9
312;0;9
313;4;9
314;5;9
315;0;9
316;5;9
317;5;9
318;13;9
319;3;9
320;0;9
321;11;9
322;1;9
323;2;9
324;1;9
325;16;9
326;4;9
327;2;9
328;0;9
329;0;9
330;0;9
331;3;9
332;3;9
333;3;9
334;1;9
335;2;9
336;8;9
337;1;9
338;0;9
339;5;9
340;1;9
341;1;9
342;6;9
343;2;9
344;5;9
345;3;9
346;6;9
347;11;9
348;5;9
349;0;9
350;4;9
351;1;9
352;8;9
353;4;9
354;4;9
355;3;9
356;6;9
357;2;9
358;2;9
359;7;9
360;4;9
361;1;9
362;3;9
363;10;9
364;3;9
365;5;9
366;7;9
367;1;9
368;2;9
369;5;9
370;2;9
371;4;9
372;3;9
373;2;9
374;6;9
375;0;9
376;1;9
377;2;9
378;0;9
379;0;9
380;1;9
381;3;9
382;6;9
383;1;9
384;0;9
385;2;9
386;14;9
387;0;9
388;15;9
389;2;9
390;0;9
391;2;9
392;9;9
393;2;9
394;0;9
395;0;9
396;5;9
397;1;9
398;1;9
399;10;9
400;2;9
401;16;9
402;9;9
403;10;9
404;0;9
405;2;9
406;0;9
407;6;9
408;2;9
409;1;9
410;10;9
411;0;9
412;7;9
413;10;9
414;4;9
415;5;9
416;1;9
417;6;9
418;4;9
419;0;9
420;2;9
421;13;9
422;2;9
423;1;9
424;0;9
425;8;9
426;14;9
427;0;9
428;0;9
429;1;9
430;1;9
431;11;9
432;3;9
433;1;9
434;6;9
435;5;9
436;1;9
437;3;9
438;6;9
439;0;9
440;6;9
441;1;9
442;10;9
443;1;9
444;10;9
445;4;9
446;2;9
447;0;9
448;6;9
449;4;9
450;4;9
451;2;9
452;8;9
453;1;9
454;0;9
455;3;9
456;1;9
457;2;9
458;1;9
459;1;9
460;0;9
461;0;9
462;0;9
463;4;9
464;4;9
465;6;9
466;9;9
467;2;9
468;1;9
469;0;9
470;0;9
471;2;9
472;3;9
473;12;9
474;11;9
475;0;9
476;13;9
477;2;9
478;6;9
479;5;9
480;0;9
481;2;9
482;1;9
483;6;9
484;1;9
485;1;9
486;2;9
487;1;9
488;4;9
489;5;9
490;1;9
491;3;9
492;2;9
493;0;9
494;5;9
495;0;9
496;1;9
497;1;9
498;21;9
499;1;9
500;3;9
501;5;9
502;4;9
503;7;9
504;2;9
505;2;9
506;1;9
507;2;9
508;9;9
509;4;9
510;4;9
511;8;9
512;3;9
513;1;9
514;4;9
515;0;9
516;6;9
517;0;9
518;0;9
519;5;9
520;0;9
521;2;9
522;1;9
523;4;9
524;1;9
525;4;9
526;7;9
527;1;9
528;1;9
529;1;9
530;1;9
531;0;9
532;2;9
533;2;9
534;1;9
535;0;9
536;0;9
537;4;9
538;1;9
539;7;9
540;3;9
541;1;9
542;17;9
543;3;9
544;8;9
545;2;9
546;0;9
547;3;9
548;1;9
549;2;9
550;5;9
551;2;9
552;8;9
553;3;9
554;1;9
555;7;9
556;2;9
557;0;9
558;1;9
559;4;9
560;4;9
561;2;9
562;2;9
563;5;9
564;5;9
565;5;9
566;3;9
567;1;9
568;1;9
569;3;9
570;10;9
571;1;9
572;0;9
573;6;9
574;6;9
575;4;9
576;0;9
577;2;9
578;7;9
579;2;9
580;0;9
581;1;9
582;6;9
583;1;9
584;8;9
585;1;9
586;1;9
587;3;9
588;3;9
589;1;9
590;0;9
591;4;9
592;0;9
593;2;9
594;2;9
595;4;9
596;1;9
597;2;9
598;10;9
599;9;9
600;6;9
601;1;9
602;0;9
603;5;9
604;3;9
605;4;9
606;1;9
607;10;9
608;5;9
609;3;9
610;1;9
611;1;9
612;0;9
613;8;9
614;6;9
615;1;9
616;4;9
617;2;9
618;2;9
619;1;9
620;2;9
621;3;9
622;0;9
623;0;9
624;13;9
625;8;9
626;1;9
627;6;9
628;1;9
629;2;9
630;5;9
631;0;9
632;5;9
633;2;9
634;2;9
635;0;9
636;1;9
637;15;9
638;0;9
639;0;9
640;13;9
641;6;9
642;6;9
643;0;9
644;1;9
645;2;9
646;5;9
647;1;9
648;1;9
649;5;9
650;1;9
651;1;9
652;2;9
653;7;9
654;2;9
655;0;9
656;0;9
657;7;9
658;10;9
659;0;9
660;9;9
661;3;9
662;9;9
663;2;9
664;5;9
665;10;9
666;2;9
667;3;9
668;0;9
669;7;9
670;2;9
671;11;9
672;7;9
673;4;9
674;3;9
675;5;9
676;1;9
677;0;9
678;12;9
679;7;9
680;1;9
681;0;9
682;2;9
683;7;9
684;7;9
685;3;9
686;6;9
687;11;9
688;6;9
689;1;9
690;7;9
691;7;9
692;0;9
693;1;9
694;3;9
695;7;9
696;7;9
697;1;9
698;4;9
699;0;9
700;2;9
701;4;9
702;0;9
703;3;9
704;1;9
705;11;9
706;5;9
707;1;9
708;6;9
709;0;9
710;6;9
711;0;9
712;0;9
713;3;9
714;1;9
715;1;9
716;3;9
717;3;9
718;7;9
719;1;9
720;6;9
721;3;9
722;5;9
723;2;9
724;9;9
725;1;9
726;8;9
727;3;9
728;5;9
729;4;9
730;20;9
731;2;9
732;5;9
733;2;9
734;7;9
735;5;9
736;4;9
737;2;9
738;2;9
739;9;9
740;2;9
741;0;9
742;7;9
743;9;9
744;3;9
745;1;9
746;0;9
747;6;9
748;6;9
749;3;9
750;3;9
751;0;9
752;0;9
753;13;9
754;1;9
755;1;9
756;1;9
757;1;9
758;6;9
759;0;9
760;10;9
761;1;9
762;7;9
763;0;9
764;1;9
765;1;9
766;3;9
767;5;9
768;3;9
769;0;9
770;9;9
771;1;9
772;7;9
773;2;9
774;1;9
775;0;9
776;0;9
777;3;9
778;3;9
779;0;9
780;3;9
781;3;9
782;4;9
783;0;9
784;5;9
785;1;9
786;0;9
787;16;9
788;0;9
789;0;9
790;0;9
791;0;9
792;9;9
793;3;9
794;7;9
795;0;9
796;2;9
797;0;9
798;3;9
799;1;9
800;1;9
801;3;9
802;4;9
803;13;9
804;1;9
805;0;9
806;15;9
807;7;9
808;1;9
809;3;9
810;5;9
811;8;9
812;2;9
813;8;9
814;0;9
815;1;9
816;5;9
817;1;9
818;1;9
819;4;9
820;0;9
821;2;9
822;2;9
823;0;9
824;2;9
825;1;9
826;5;9
827;8;9
828;1;9
829;1;9
830;4;9
831;0;9
832;3;9
833;16;9
834;2;9
835;5;9
836;4;9
837;7;9
838;3;9
839;7;9
840;0;9
841;7;9
842;9;9
843;4;9
844;0;9
845;3;9
846;1;9
847;2;9
848;2;9
849;0;9
850;32;9
851;2;9
852;13;9
853;1;9
854;0;9
855;1;9
856;9;9
857;1;9
858;5;9
859;0;9
860;3;9
861;7;9
862;6;9
863;3;9
864;2;9
865;5;9
866;3;9
867;0;9
868;1;9
869;0;9
870;3;9
871;4;9
872;6;9
873;2;9
874;10;9
875;1;9
876;0;9
877;0;9
878;9;9
879;6;9
880;11;9
881;8;9
882;0;9
883;4;9
884;7;9
885;6;9
886;2;9
887;11;9
888;7;9
889;0;9
890;6;9
891;4;9
892;1;9
893;8;9
894;1;9
895;1;9
896;1;9
897;3;9
898;2;9
899;0;9
900;3;9
901;4;9
902;0;9
903;1;9
904;0;9
905;3;9
906;4;9
907;2;9
908;3;9
909;0;9
910;2;9
911;4;9
912;7;9
913;5;9
914;3;9
915;6;9
916;1;9
917;6;9
918;0;9
919;5;9
920;3;9
921;2;9
922;3;9
923;4;9
924;0;9
925;1;9
926;4;9
927;6;9
928;0;9
929;1;9
930;4;9
931;0;9
932;0;9
933;7;9
934;16;9
935;5;9
936;1;9
937;0;9
938;0;9
939;2;9
940;0;9
941;9;9
942;4;9
943;2;9
944;0;9
945;3;9
946;0;9
947;4;9
948;1;9
949;3;9
950;6;9
951;6;9
952;3;9
953;10;9
954;0;9
955;1;9
956;2;9
957;1;9
958;6;9
959;1;9
960;3;9
961;4;9
962;4;9
963;3;9
964;0;9
965;2;9
966;5;9
967;3;9
968;12;9
969;4;9
970;2;9
971;2;9
972;8;9
973;3;9
974;2;9
975;13;9
976;3;9
977;2;9
978;1;9
979;6;9
980;1;9
981;5;9
982;0;9
983;0;9
984;0;9
985;9;9
986;7;9
987;1;9
988;8;9
989;3;9
990;9;9
991;1;9
992;2;9
993;0;9
994;5;9
995;0;9
996;2;9
997;2;9
998;23;9
999;3;9
