Numer iteracji;Liczba iteracji;Wynik
0;2;9
1;1;9
2;3;9
3;1;9
4;1;9
5;1;9
6;1;9
7;1;9
8;2;9
9;1;9
10;1;9
11;2;9
12;4;9
13;2;9
14;3;9
15;1;9
16;1;9
17;2;9
18;3;9
19;0;9
20;3;9
21;2;9
22;1;9
23;0;9
24;0;9
25;0;9
26;1;9
27;4;9
28;1;9
29;0;9
30;0;9
31;0;9
32;3;9
33;3;9
34;0;9
35;3;9
36;2;9
37;3;9
38;1;9
39;2;9
40;1;9
41;2;9
42;3;9
43;2;9
44;1;9
45;4;9
46;2;9
47;2;9
48;0;9
49;2;9
50;2;9
51;4;9
52;1;9
53;1;9
54;0;9
55;2;9
56;2;9
57;0;9
58;1;9
59;3;9
60;5;9
61;1;9
62;0;9
63;3;9
64;1;9
65;0;9
66;2;9
67;0;9
68;1;9
69;1;9
70;0;9
71;1;9
72;2;9
73;0;9
74;0;9
75;1;9
76;0;9
77;1;9
78;2;9
79;4;9
80;2;9
81;2;9
82;1;9
83;2;9
84;2;9
85;0;9
86;0;9
87;1;9
88;0;9
89;1;9
90;1;9
91;0;9
92;2;9
93;1;9
94;1;9
95;1;9
96;1;9
97;1;9
98;3;9
99;2;9
100;1;9
101;1;9
102;2;9
103;0;9
104;1;9
105;2;9
106;2;9
107;2;9
108;3;9
109;1;9
110;1;9
111;0;9
112;0;9
113;4;9
114;2;9
115;1;9
116;1;9
117;1;9
118;2;9
119;1;9
120;3;9
121;2;9
122;2;9
123;2;9
124;1;9
125;4;9
126;0;9
127;3;9
128;1;9
129;0;9
130;3;9
131;1;9
132;0;9
133;3;9
134;1;9
135;1;9
136;1;9
137;4;9
138;0;9
139;1;9
140;1;9
141;2;9
142;1;9
143;0;9
144;2;9
145;2;9
146;1;9
147;3;9
148;2;9
149;4;9
150;2;9
151;2;9
152;1;9
153;3;9
154;2;9
155;0;9
156;0;9
157;3;9
158;2;9
159;3;9
160;0;9
161;1;9
162;1;9
163;1;9
164;3;9
165;4;9
166;1;9
167;1;9
168;1;9
169;1;9
170;3;9
171;3;9
172;1;9
173;1;9
174;1;9
175;1;9
176;2;9
177;2;9
178;1;9
179;1;9
180;1;9
181;2;9
182;2;9
183;2;9
184;2;9
185;0;9
186;1;9
187;2;9
188;0;9
189;2;9
190;2;9
191;1;9
192;1;9
193;2;9
194;2;9
195;0;9
196;2;9
197;2;9
198;4;9
199;1;9
200;1;9
201;0;9
202;2;9
203;0;9
204;2;9
205;2;9
206;1;9
207;1;9
208;2;9
209;3;9
210;3;9
211;2;9
212;2;9
213;0;9
214;3;9
215;1;9
216;3;9
217;6;9
218;1;9
219;3;9
220;1;9
221;1;9
222;1;9
223;1;9
224;1;9
225;1;9
226;3;9
227;1;9
228;2;9
229;1;9
230;1;9
231;0;9
232;1;9
233;2;9
234;1;9
235;2;9
236;1;9
237;2;9
238;0;9
239;2;9
240;0;9
241;0;9
242;1;9
243;1;9
244;1;9
245;0;9
246;4;9
247;1;9
248;3;9
249;3;9
250;3;9
251;5;9
252;1;9
253;1;9
254;0;9
255;2;9
256;2;9
257;2;9
258;1;9
259;4;9
260;1;9
261;3;9
262;1;9
263;2;9
264;1;9
265;1;9
266;3;9
267;0;9
268;2;9
269;1;9
270;2;9
271;0;9
272;1;9
273;3;9
274;2;9
275;1;9
276;3;9
277;1;9
278;0;9
279;2;9
280;2;9
281;2;9
282;3;9
283;1;9
284;3;9
285;1;9
286;3;9
287;4;9
288;2;9
289;0;9
290;0;9
291;0;9
292;1;9
293;1;9
294;1;9
295;0;9
296;0;9
297;1;9
298;3;9
299;2;9
300;1;9
301;0;9
302;2;9
303;1;9
304;1;9
305;1;9
306;3;9
307;1;9
308;3;9
309;2;9
310;2;9
311;1;9
312;3;9
313;2;9
314;3;9
315;2;9
316;3;9
317;1;9
318;1;9
319;0;9
320;2;9
321;2;9
322;3;9
323;1;9
324;2;9
325;1;9
326;5;9
327;2;9
328;3;9
329;4;9
330;1;9
331;2;9
332;1;9
333;3;9
334;1;9
335;2;9
336;4;9
337;1;9
338;1;9
339;1;9
340;1;9
341;2;9
342;1;9
343;1;9
344;1;9
345;1;9
346;0;9
347;1;9
348;3;9
349;0;9
350;1;9
351;0;9
352;2;9
353;3;9
354;2;9
355;2;9
356;1;9
357;1;9
358;0;9
359;1;9
360;1;9
361;4;9
362;1;9
363;3;9
364;2;9
365;3;9
366;2;9
367;1;9
368;0;9
369;2;9
370;0;9
371;1;9
372;1;9
373;1;9
374;2;9
375;2;9
376;0;9
377;0;9
378;1;9
379;0;9
380;0;9
381;1;9
382;1;9
383;1;9
384;1;9
385;3;9
386;2;9
387;2;9
388;2;9
389;2;9
390;1;9
391;1;9
392;2;9
393;1;9
394;1;9
395;1;9
396;3;9
397;1;9
398;0;9
399;0;9
400;1;9
401;0;9
402;0;9
403;2;9
404;0;9
405;1;9
406;2;9
407;2;9
408;3;9
409;3;9
410;1;9
411;1;9
412;1;9
413;1;9
414;1;9
415;2;9
416;0;9
417;3;9
418;1;9
419;2;9
420;0;9
421;2;9
422;1;9
423;3;9
424;1;9
425;2;9
426;2;9
427;0;9
428;0;9
429;2;9
430;2;9
431;3;9
432;0;9
433;2;9
434;1;9
435;0;9
436;3;9
437;1;9
438;1;9
439;4;9
440;2;9
441;1;9
442;0;9
443;2;9
444;1;9
445;2;9
446;1;9
447;1;9
448;3;9
449;2;9
450;0;9
451;1;9
452;0;9
453;2;9
454;1;9
455;2;9
456;2;9
457;2;9
458;3;9
459;0;9
460;2;9
461;2;9
462;0;9
463;0;9
464;2;9
465;0;9
466;0;9
467;1;9
468;0;9
469;1;9
470;1;9
471;2;9
472;1;9
473;0;9
474;1;9
475;1;9
476;0;9
477;2;9
478;0;9
479;2;9
480;2;9
481;1;9
482;3;9
483;2;9
484;0;9
485;0;9
486;1;9
487;1;9
488;3;9
489;1;9
490;3;9
491;2;9
492;2;9
493;0;9
494;3;9
495;0;9
496;1;9
497;1;9
498;4;9
499;2;9
500;0;9
501;1;9
502;1;9
503;1;9
504;2;9
505;2;9
506;1;9
507;0;9
508;2;9
509;0;9
510;3;9
511;0;9
512;1;9
513;3;9
514;1;9
515;1;9
516;2;9
517;3;9
518;0;9
519;2;9
520;1;9
521;1;9
522;1;9
523;1;9
524;3;9
525;3;9
526;2;9
527;0;9
528;0;9
529;1;9
530;0;9
531;3;9
532;1;9
533;1;9
534;3;9
535;3;9
536;0;9
537;4;9
538;0;9
539;1;9
540;1;9
541;1;9
542;1;9
543;1;9
544;0;9
545;1;9
546;1;9
547;3;9
548;2;9
549;1;9
550;2;9
551;2;9
552;3;9
553;2;9
554;2;9
555;1;9
556;1;9
557;2;9
558;1;9
559;3;9
560;2;9
561;2;9
562;1;9
563;1;9
564;2;9
565;2;9
566;2;9
567;0;9
568;1;9
569;3;9
570;2;9
571;2;9
572;1;9
573;1;9
574;1;9
575;1;9
576;1;9
577;0;9
578;1;9
579;1;9
580;0;9
581;2;9
582;3;9
583;1;9
584;0;9
585;0;9
586;0;9
587;4;9
588;0;9
589;2;9
590;1;9
591;2;9
592;3;9
593;1;9
594;2;9
595;2;9
596;1;9
