Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;56;64;71;56;56
1;51;57;66;51;51
2;48;53;61;48;48
3;49;52;61;49;48
4;48;52;62;48;48
5;49;52;61;49;48
6;48;52;62;48;48
7;49;52;61;49;48
8;48;52;62;48;48
9;49;52;61;49;48
10;48;52;62;48;48
11;49;52;61;49;48
12;48;52;62;48;48
13;49;52;61;49;48
14;48;52;62;48;48
15;49;52;61;49;48
16;48;52;62;48;48
17;49;52;61;49;48
18;48;52;62;48;48
19;49;52;61;49;48
20;48;52;62;48;48
21;49;52;61;49;48
22;48;52;62;48;48
23;49;52;61;49;48
24;48;52;62;50;48
25;49;53;60;49;48
26;48;52;62;50;48
27;49;53;60;49;48
28;48;52;62;48;48
29;49;52;61;49;48
30;48;52;62;48;48
31;49;52;61;49;48
32;48;52;62;48;48
33;49;52;61;49;48
34;48;52;62;48;48
35;49;52;61;49;48
36;48;52;62;50;48
37;49;53;60;49;48
38;48;52;62;50;48
39;49;53;60;49;48
40;48;52;62;50;48
41;49;53;60;49;48
42;48;52;62;48;48
43;49;52;61;49;48
44;48;52;62;48;48
45;49;52;61;49;48
46;48;52;62;50;48
47;49;53;60;49;48
48;50;53;59;50;48
49;49;53;60;49;48
50;50;53;59;50;48
51;49;53;60;49;48
52;50;53;59;50;48
53;49;53;60;49;48
54;50;53;59;50;48
55;49;53;60;49;48
56;48;52;62;48;48
57;49;52;61;51;48
58;48;53;61;48;48
59;49;52;61;49;48
60;48;52;62;48;48
61;49;52;61;49;48
62;48;52;62;48;48
63;49;52;61;49;48
64;48;52;62;48;48
65;49;52;61;49;48
66;48;52;62;48;48
67;49;52;61;49;48
68;48;52;62;48;48
69;49;52;61;49;48
70;48;52;62;48;48
71;49;52;61;49;48
72;48;52;62;48;48
73;49;52;61;49;48
74;48;52;62;50;48
75;49;53;60;51;48
76;48;53;61;48;48
77;49;52;61;49;48
78;48;52;62;50;48
79;49;53;60;49;48
80;48;52;62;48;48
81;49;52;61;49;48
82;48;52;62;48;48
83;49;52;61;49;48
84;48;52;62;48;48
85;49;52;61;49;48
86;48;52;62;48;48
87;49;52;61;49;48
88;48;52;62;48;48
89;49;52;61;51;48
90;48;53;61;50;48
91;49;53;60;49;48
92;48;52;62;48;48
93;49;52;61;49;48
94;48;52;62;48;48
95;49;52;61;49;48
96;48;52;62;50;48
97;49;53;60;49;48
98;48;52;62;48;48
99;49;52;61;49;48
