Numer iteracji;Liczba iteracji;Wynik
0;2;9
1;1;9
2;0;9
3;2;9
4;3;9
5;0;9
6;2;9
7;2;9
8;1;9
9;1;9
10;1;9
11;0;9
12;0;9
13;3;9
14;2;9
15;2;9
16;1;9
17;1;9
18;1;9
19;0;9
20;1;9
21;0;9
22;0;9
23;1;9
24;1;9
25;2;9
26;1;9
27;1;9
28;2;9
29;1;9
30;2;9
31;1;9
32;2;9
33;0;9
34;3;9
35;3;9
36;0;9
37;2;9
38;0;9
39;1;9
40;4;9
41;1;9
42;2;9
43;4;9
44;2;9
45;0;9
46;1;9
47;1;9
48;1;9
49;6;9
50;0;9
51;1;9
52;1;9
53;1;9
54;0;9
55;3;9
56;3;9
57;2;9
58;3;9
59;1;9
60;2;9
61;2;9
62;3;9
63;1;9
64;0;9
65;3;9
66;1;9
67;2;9
68;0;9
69;2;9
70;2;9
71;2;9
72;2;9
73;2;9
74;2;9
75;3;9
76;0;9
77;1;9
78;2;9
79;2;9
80;3;9
81;3;9
82;0;9
83;4;9
84;1;9
85;2;9
86;2;9
87;0;9
88;0;9
89;2;9
90;1;9
91;1;9
92;1;9
93;1;9
94;2;9
95;1;9
96;1;9
97;2;9
98;1;9
99;1;9
100;2;9
101;1;9
102;1;9
103;1;9
104;3;9
105;1;9
106;2;9
107;2;9
108;1;9
109;1;9
110;1;9
111;1;9
112;2;9
113;0;9
114;0;9
115;1;9
116;2;9
117;3;9
118;0;9
119;1;9
120;1;9
121;3;9
122;3;9
123;0;9
124;3;9
125;1;9
126;2;9
127;1;9
128;2;9
129;2;9
130;0;9
131;2;9
132;2;9
133;2;9
134;3;9
135;2;9
136;1;9
137;1;9
138;3;9
139;1;9
140;0;9
141;3;9
142;3;9
143;2;9
144;4;9
145;1;9
146;0;9
147;2;9
148;3;9
149;1;9
150;2;9
151;1;9
152;3;9
153;3;9
154;1;9
155;2;9
156;1;9
157;0;9
158;3;9
159;2;9
160;0;9
161;1;9
162;2;9
163;2;9
164;3;9
165;0;9
166;1;9
167;0;9
168;0;9
169;1;9
170;3;9
171;1;9
172;1;9
173;1;9
174;1;9
175;0;9
176;1;9
177;2;9
178;2;9
179;2;9
180;2;9
181;0;9
182;1;9
183;1;9
184;0;9
185;1;9
186;3;9
187;1;9
188;2;9
189;1;9
190;2;9
191;0;9
192;2;9
193;1;9
194;0;9
195;0;9
196;2;9
197;1;9
198;1;9
199;1;9
200;0;9
201;1;9
202;2;9
203;2;9
204;1;9
205;4;9
206;2;9
207;2;9
208;1;9
209;1;9
210;1;9
211;1;9
212;2;9
213;0;9
214;0;9
215;0;9
216;1;9
217;1;9
218;1;9
219;2;9
220;2;9
221;1;9
222;1;9
223;2;9
224;3;9
225;0;9
226;0;9
227;2;9
228;1;9
229;1;9
230;2;9
231;1;9
232;2;9
233;1;9
234;1;9
235;1;9
236;1;9
237;2;9
238;3;9
239;4;9
240;1;9
241;0;9
242;3;9
243;0;9
244;1;9
245;0;9
246;1;9
247;2;9
248;1;9
249;2;9
250;0;9
251;3;9
252;3;9
253;3;9
254;1;9
255;0;9
256;1;9
257;1;9
258;2;9
259;2;9
260;1;9
261;1;9
262;4;9
263;3;9
264;3;9
265;0;9
266;0;9
267;1;9
268;2;9
269;1;9
270;2;9
271;1;9
272;3;9
273;3;9
274;2;9
275;3;9
276;2;9
277;1;9
278;2;9
279;0;9
280;0;9
281;2;9
282;2;9
283;3;9
284;1;9
285;1;9
286;1;9
287;0;9
288;2;9
289;0;9
290;2;9
291;1;9
292;1;9
293;1;9
294;2;9
295;1;9
296;0;9
297;0;9
298;2;9
299;1;9
300;2;9
301;2;9
302;3;9
303;3;9
304;0;9
305;2;9
306;1;9
307;0;9
308;2;9
309;2;9
310;3;9
311;2;9
312;2;9
313;0;9
314;2;9
315;2;9
316;1;9
317;3;9
318;0;9
319;2;9
320;2;9
321;2;9
322;0;9
323;0;9
324;0;9
325;1;9
326;0;9
327;1;9
328;0;9
329;3;9
330;0;9
331;0;9
332;3;9
333;1;9
334;0;9
335;3;9
336;2;9
337;1;9
338;2;9
339;1;9
340;4;9
341;3;9
342;3;9
343;2;9
344;0;9
345;3;9
346;1;9
347;0;9
348;3;9
349;0;9
350;2;9
351;1;9
352;3;9
353;1;9
354;0;9
355;0;9
356;1;9
357;0;9
358;1;9
359;0;9
360;0;9
361;0;9
362;0;9
363;1;9
364;1;9
365;1;9
366;0;9
367;2;9
368;1;9
369;1;9
370;1;9
371;3;9
372;1;9
373;1;9
374;3;9
375;2;9
376;1;9
377;1;9
378;2;9
379;0;9
380;3;9
381;3;9
382;2;9
383;2;9
384;0;9
385;1;9
386;2;9
387;2;9
388;2;9
389;6;9
390;3;9
391;2;9
392;1;9
393;1;9
394;2;9
395;2;9
396;0;9
397;2;9
398;1;9
399;2;9
400;2;9
401;3;9
402;0;9
403;4;9
404;3;9
405;2;9
406;1;9
407;1;9
408;3;9
409;0;9
410;0;9
411;0;9
412;3;9
413;3;9
414;2;9
415;2;9
416;2;9
417;1;9
418;1;9
419;0;9
420;1;9
421;0;9
422;2;9
423;1;9
424;0;9
425;0;9
426;0;9
427;1;9
428;3;9
429;0;9
430;3;9
431;2;9
432;1;9
433;1;9
434;2;9
435;2;9
436;2;9
437;0;9
438;2;9
439;0;9
440;0;9
441;3;9
442;1;9
443;1;9
444;1;9
445;1;9
446;2;9
447;1;9
448;1;9
449;0;9
450;1;9
451;2;9
452;2;9
453;2;9
454;0;9
455;2;9
456;0;9
457;1;9
458;1;9
459;2;9
460;3;9
461;1;9
462;2;9
463;0;9
464;1;9
465;3;9
466;0;9
467;3;9
468;4;9
469;1;9
470;2;9
471;1;9
472;1;9
473;4;9
474;1;9
475;2;9
476;0;9
477;1;9
478;2;9
479;0;9
480;2;9
481;2;9
482;2;9
483;1;9
484;1;9
485;2;9
486;4;9
487;0;9
488;1;9
489;2;9
490;2;9
491;1;9
492;0;9
493;1;9
494;2;9
495;2;9
496;1;9
497;3;9
498;0;9
499;4;9
500;1;9
501;1;9
502;1;9
503;2;9
504;1;9
505;1;9
506;2;9
507;2;9
508;2;9
509;4;9
510;2;9
511;3;9
512;2;9
513;1;9
514;1;9
515;1;9
516;1;9
517;1;9
518;1;9
519;0;9
520;2;9
521;2;9
522;0;9
523;1;9
524;2;9
525;2;9
526;1;9
527;2;9
528;0;9
529;3;9
530;1;9
531;1;9
532;1;9
533;2;9
534;0;9
535;1;9
536;1;9
537;0;9
538;3;9
539;3;9
540;2;9
541;1;9
542;2;9
543;4;9
544;2;9
545;0;9
546;1;9
547;2;9
548;0;9
549;1;9
550;1;9
551;2;9
552;1;9
553;2;9
554;3;9
555;0;9
556;1;9
557;1;9
558;0;9
559;3;9
560;0;9
561;1;9
562;0;9
563;1;9
564;0;9
565;0;9
566;0;9
567;2;9
568;3;9
569;1;9
570;2;9
571;0;9
572;3;9
573;1;9
574;3;9
575;0;9
576;1;9
577;1;9
578;1;9
579;1;9
580;0;9
581;1;9
582;3;9
583;1;9
584;0;9
585;1;9
586;1;9
587;2;9
588;4;9
589;4;9
590;0;9
591;2;9
592;4;9
593;1;9
594;1;9
595;1;9
596;1;9
