Numer iteracji;Liczba iteracji;Wynik
0;3;80
1;2;80
2;6;80
3;49;80
4;5;80
5;2;80
6;8;80
7;30;80
8;20;80
9;8;80
10;4;80
11;8;80
12;6;80
13;5;80
14;3;80
15;7;80
16;14;80
17;3;80
18;3;80
19;4;80
20;8;80
21;3;80
22;2;80
23;11;80
24;3;80
25;2;80
26;6;80
27;6;80
28;12;80
29;19;80
30;2;80
31;3;80
32;9;80
33;6;80
34;18;80
35;2;80
36;3;80
37;4;80
38;5;80
39;7;80
40;4;80
41;1;80
42;4;80
43;6;80
44;24;80
45;2;80
46;15;80
47;7;80
48;5;80
49;9;80
50;5;80
51;4;80
52;4;80
53;3;80
54;9;80
55;7;80
56;2;80
57;7;80
58;11;80
59;5;80
60;11;80
61;36;80
62;13;80
63;10;80
64;7;80
65;2;80
66;1;80
67;4;80
68;2;80
69;19;80
70;40;80
71;7;80
72;17;80
73;3;80
74;5;80
75;6;80
76;4;80
77;2;80
78;8;80
79;2;80
80;14;80
81;4;80
82;11;80
83;3;80
84;2;80
85;8;80
86;11;80
87;8;80
88;16;80
89;15;80
90;1;80
91;7;80
92;2;80
93;7;80
94;3;80
95;7;80
96;15;80
97;8;80
98;6;80
99;6;80
100;1;80
101;1;80
102;4;80
103;6;80
104;2;80
105;4;80
106;2;80
107;3;80
108;4;80
109;21;80
110;0;80
111;13;80
112;6;80
113;3;80
114;17;80
115;8;80
116;2;80
117;8;80
118;3;80
119;6;80
120;2;80
121;6;80
122;17;80
123;6;80
124;7;80
125;3;80
126;2;80
127;8;80
128;4;80
129;2;80
130;4;80
131;11;80
132;5;80
133;40;80
134;3;80
135;7;80
136;7;80
137;1;80
138;3;80
139;1;80
140;7;80
141;18;80
142;3;80
143;3;80
144;23;80
145;4;80
146;8;80
147;7;80
148;5;80
149;5;80
150;6;80
151;5;80
152;3;80
153;8;80
154;4;80
155;9;80
156;3;80
157;9;80
158;12;80
159;5;80
160;3;80
161;2;80
162;18;80
163;1;80
164;1;80
165;14;80
166;29;80
167;4;80
168;7;80
169;7;80
170;6;80
171;6;80
172;1;80
173;2;80
174;7;80
175;4;80
176;3;80
177;14;80
178;6;80
179;10;80
180;5;80
181;1;80
182;13;80
183;6;80
184;5;80
185;3;80
186;5;80
187;5;80
188;27;80
189;27;80
190;9;80
191;3;80
192;5;80
193;2;80
194;13;80
195;2;80
196;8;80
197;3;80
198;2;80
199;8;80
200;5;80
201;2;80
202;57;80
203;2;80
204;2;80
205;6;80
206;8;80
207;7;80
208;17;80
209;5;80
210;4;80
211;4;80
212;2;80
213;8;80
214;4;80
215;16;80
216;6;80
217;5;80
218;5;80
219;3;80
220;0;80
221;4;80
222;1;80
223;4;80
224;9;80
225;42;80
226;5;80
227;6;80
228;11;80
229;2;80
230;4;80
231;6;80
232;2;80
233;12;80
234;4;80
235;48;80
236;4;80
237;6;80
238;6;80
239;21;80
240;7;80
241;4;80
242;1;80
243;3;80
244;1;80
245;3;80
246;8;80
247;3;80
248;4;80
249;15;80
250;7;80
251;4;80
252;1;80
253;16;80
254;7;80
255;5;80
256;8;80
257;1;80
258;1;80
259;3;80
260;5;80
261;7;80
262;5;80
263;5;80
264;3;80
265;2;80
266;1;80
267;10;80
268;2;80
269;10;80
270;1;80
271;5;80
272;7;80
273;16;80
274;40;80
275;73;80
276;5;80
277;4;80
278;10;80
279;7;80
280;8;80
281;3;80
282;13;80
283;6;80
284;10;80
285;9;80
286;5;80
287;4;80
288;4;80
289;21;80
290;1;80
291;4;80
292;6;80
293;2;80
294;8;80
295;9;80
296;17;80
297;8;80
298;10;80
299;1;80
300;12;80
301;11;80
302;10;80
303;7;80
304;8;80
305;6;80
306;2;80
307;10;80
308;30;80
309;2;80
310;4;80
311;5;80
312;5;80
313;3;80
314;18;80
315;8;80
316;4;80
317;2;80
318;4;80
319;3;80
320;14;80
321;5;80
322;3;80
323;11;80
324;2;80
325;2;80
326;5;80
327;88;80
328;7;80
329;3;80
330;7;80
331;3;80
332;2;80
333;13;80
334;6;80
335;15;80
336;24;80
337;5;80
338;65;80
339;4;80
340;3;80
341;1;80
342;12;80
343;26;80
344;4;80
345;12;80
346;8;80
347;6;80
348;4;80
349;3;80
350;2;80
351;4;80
352;3;80
353;10;80
354;13;80
355;3;80
356;9;80
357;6;80
358;1;80
359;2;80
360;41;80
361;4;80
362;7;80
363;4;80
364;7;80
365;5;80
366;3;80
367;2;80
368;2;80
369;3;80
370;54;80
371;6;80
372;11;80
373;4;80
374;16;80
375;5;80
376;2;80
377;2;80
378;10;80
379;4;80
380;25;80
381;27;80
382;11;80
383;7;80
384;100;81
385;3;80
386;3;80
387;11;80
388;3;80
389;3;80
390;3;80
391;9;80
392;2;80
393;17;80
394;1;80
395;11;80
396;5;80
397;4;80
398;7;80
399;12;80
400;13;80
401;6;80
402;1;80
403;0;80
404;8;80
405;3;80
406;3;80
407;4;80
408;2;80
409;4;80
410;4;80
411;4;80
412;9;80
413;3;80
414;6;80
415;4;80
416;5;80
417;4;80
418;6;80
419;5;80
420;7;80
421;7;80
422;2;80
423;15;80
424;10;80
425;4;80
426;1;80
427;2;80
428;3;80
429;8;80
430;5;80
431;6;80
432;7;80
433;3;80
434;5;80
435;4;80
