Numer iteracji;Liczba iteracji;Wynik
0;21;80
1;5;80
2;40;80
3;3;80
4;2;80
5;19;80
6;15;80
7;13;80
8;3;80
9;7;80
10;29;80
11;15;80
12;11;80
13;7;80
14;8;80
15;11;80
16;14;80
17;4;80
18;3;80
19;3;80
20;2;80
21;8;80
22;6;80
23;16;80
24;4;80
25;4;80
26;2;80
27;8;80
28;13;80
29;8;80
30;3;80
31;13;80
32;7;80
33;16;80
34;2;80
35;5;80
36;4;80
37;4;80
38;5;80
39;36;80
40;14;80
41;2;80
42;0;80
43;61;80
44;13;80
45;9;80
46;11;80
47;14;80
48;4;80
49;3;80
50;20;80
51;20;80
52;2;80
53;7;80
54;3;80
55;23;80
56;18;80
57;4;80
58;2;80
59;42;80
60;6;80
61;13;80
62;4;80
63;6;80
64;2;80
65;8;80
66;3;80
67;6;80
68;4;80
69;7;80
70;2;80
71;5;80
72;3;80
73;14;80
74;6;80
75;15;80
76;1;80
77;5;80
78;7;80
79;6;80
80;12;80
81;8;80
82;26;80
83;7;80
84;2;80
85;7;80
86;4;80
87;6;80
88;6;80
89;11;80
90;12;80
91;7;80
92;3;80
93;7;80
94;13;80
95;2;80
96;2;80
97;2;80
98;12;80
99;5;80
100;5;80
101;9;80
102;5;80
103;9;80
104;6;80
105;3;80
106;4;80
107;4;80
108;17;80
109;13;80
110;5;80
111;7;80
112;3;80
113;11;80
114;11;80
115;0;80
116;6;80
117;11;80
118;18;80
119;14;80
120;1;80
121;9;80
122;18;80
123;5;80
124;4;80
125;8;80
126;15;80
127;5;80
128;4;80
129;10;80
130;13;80
131;19;80
132;33;80
133;12;80
134;4;80
135;16;80
136;4;80
137;5;80
138;18;80
139;12;80
140;7;80
141;2;80
142;7;80
143;10;80
144;16;80
145;7;80
146;13;80
147;4;80
148;5;80
149;5;80
150;3;80
151;9;80
152;3;80
153;9;80
154;6;80
155;3;80
156;8;80
157;3;80
158;6;80
159;4;80
160;5;80
161;4;80
162;5;80
163;17;80
164;11;80
165;8;80
166;19;80
167;5;80
168;30;80
169;16;80
170;5;80
171;21;80
172;9;80
173;9;80
174;7;80
175;22;80
176;17;80
177;4;80
178;1;80
179;4;80
180;11;80
181;11;80
182;5;80
183;5;80
184;2;80
185;13;80
186;11;80
187;7;80
188;3;80
189;10;80
190;6;80
191;2;80
192;6;80
193;12;80
194;25;80
195;6;80
196;6;80
197;35;80
198;6;80
199;22;80
200;8;80
201;24;80
202;12;80
203;0;80
204;4;80
205;5;80
206;11;80
207;1;80
208;10;80
209;3;80
210;7;80
211;6;80
212;9;80
213;9;80
214;9;80
215;1;80
216;3;80
217;7;80
218;10;80
219;6;80
220;7;80
221;4;80
222;9;80
223;7;80
224;6;80
225;10;80
226;2;80
227;8;80
228;62;80
229;6;80
230;25;80
231;14;80
232;10;80
233;3;80
234;4;80
235;8;80
236;4;80
237;5;80
238;9;80
239;11;80
240;7;80
241;1;80
242;6;80
243;10;80
244;10;80
245;7;80
246;6;80
247;13;80
248;1;80
249;2;80
250;8;80
251;4;80
252;4;80
253;12;80
254;9;80
255;5;80
256;10;80
257;19;80
258;2;80
259;9;80
260;12;80
261;4;80
262;24;80
263;4;80
264;4;80
265;7;80
266;1;80
267;11;80
268;1;80
269;11;80
270;4;80
271;5;80
272;2;80
273;3;80
274;8;80
275;4;80
276;2;80
277;14;80
278;5;80
279;7;80
280;6;80
281;10;80
282;3;80
283;4;80
284;6;80
285;1;80
286;4;80
287;9;80
288;18;80
289;5;80
290;2;80
291;11;80
292;10;80
293;4;80
294;3;80
295;3;80
296;4;80
297;7;80
298;2;80
299;2;80
300;3;80
301;5;80
302;10;80
303;8;80
304;4;80
305;27;80
306;8;80
307;22;80
308;5;80
309;3;80
310;6;80
311;15;80
312;5;80
313;16;80
314;10;80
315;4;80
316;1;80
317;9;80
318;2;80
319;4;80
320;13;80
321;14;80
322;13;80
323;4;80
324;10;80
325;2;80
326;4;80
327;12;80
328;3;80
329;10;80
330;7;80
331;10;80
332;7;80
333;5;80
334;3;80
335;25;80
336;5;80
337;10;80
338;5;80
339;11;80
340;7;80
341;3;80
342;1;80
343;25;80
344;5;80
345;8;80
346;13;80
347;12;80
348;2;80
349;7;80
350;13;80
351;7;80
352;3;80
353;33;80
354;1;80
355;2;80
356;16;80
357;10;80
358;9;80
359;6;80
360;7;80
361;6;80
362;14;80
363;6;80
364;5;80
365;25;80
366;11;80
367;33;80
368;7;80
369;8;80
370;4;80
371;1;80
372;12;80
373;11;80
374;27;80
375;25;80
376;5;80
377;17;80
378;10;80
379;5;80
380;22;80
381;5;80
382;11;80
383;6;80
384;13;80
385;7;80
386;18;80
387;4;80
388;1;80
389;26;80
390;5;80
391;15;80
392;16;80
393;10;80
394;11;80
395;20;80
396;7;80
397;10;80
398;13;80
399;15;80
400;11;80
401;5;80
402;19;80
403;8;80
404;6;80
405;8;80
406;40;80
407;8;80
408;8;80
409;9;80
410;6;80
411;1;80
412;3;80
413;12;80
414;5;80
415;8;80
416;10;80
417;2;80
418;9;80
419;5;80
420;21;80
421;16;80
422;14;80
423;6;80
424;3;80
425;3;80
426;13;80
427;10;80
428;9;80
429;42;80
430;4;80
431;5;80
432;7;80
433;5;80
434;4;80
435;1;80
436;3;80
437;5;80
438;28;80
439;11;80
440;1;80
441;3;80
442;11;80
443;7;80
444;29;80
445;3;80
446;6;80
447;8;80
448;12;80
449;4;80
450;14;80
451;12;80
452;7;80
453;3;80
454;10;80
455;3;80
456;7;80
457;3;80
458;100;81
459;8;80
460;11;80
461;2;80
462;7;80
463;9;80
464;6;80
465;8;80
466;12;80
467;5;80
468;7;80
469;6;80
470;8;80
471;3;80
472;6;80
473;13;80
474;0;80
475;6;80
476;5;80
477;10;80
478;2;80
479;6;80
480;4;80
481;5;80
482;9;80
483;1;80
484;5;80
485;5;80
486;11;80
487;11;80
488;7;80
489;15;80
490;17;80
491;4;80
492;8;80
493;10;80
494;4;80
495;9;80
496;67;80
497;4;80
498;9;80
499;13;80
500;16;80
501;15;80
502;3;80
503;4;80
504;30;80
505;7;80
506;7;80
507;14;80
508;5;80
509;21;80
510;4;80
511;4;80
512;8;80
513;17;80
514;7;80
515;7;80
516;14;80
517;5;80
518;3;80
519;19;80
520;11;80
521;8;80
522;1;80
523;14;80
524;18;80
525;12;80
526;15;80
527;3;80
528;3;80
529;7;80
530;24;80
531;8;80
532;17;80
533;11;80
534;1;80
535;4;80
536;20;80
537;11;80
538;8;80
539;7;80
540;5;80
541;16;80
542;26;80
543;12;80
544;6;80
545;5;80
546;12;80
547;20;80
548;9;80
549;4;80
550;13;80
551;11;80
552;4;80
553;7;80
554;2;80
555;2;80
556;24;80
557;12;80
558;7;80
559;6;80
560;9;80
561;9;80
562;3;80
563;21;80
564;2;80
565;9;80
566;5;80
567;10;80
568;7;80
569;7;80
570;13;80
571;5;80
572;7;80
573;49;80
574;8;80
575;4;80
576;18;80
577;5;80
578;25;80
579;21;80
580;1;80
581;5;80
582;16;80
583;32;80
584;5;80
585;2;80
586;6;80
587;9;80
588;11;80
589;17;80
590;2;80
591;18;80
592;7;80
593;3;80
594;6;80
595;18;80
596;6;80
597;11;80
598;3;80
599;18;80
600;13;80
601;13;80
602;7;80
603;11;80
604;6;80
605;4;80
606;23;80
607;1;80
608;26;80
609;7;80
610;24;80
611;19;80
612;0;80
613;13;80
614;32;80
615;2;80
616;9;80
617;11;80
618;8;80
619;8;80
620;9;80
621;4;80
622;51;80
623;3;80
624;2;80
625;10;80
626;6;80
627;15;80
628;6;80
629;6;80
630;8;80
631;10;80
632;6;80
633;5;80
634;14;80
635;16;80
636;2;80
637;5;80
638;15;80
639;76;80
640;7;80
641;13;80
642;12;80
643;8;80
644;11;80
645;8;80
646;16;80
647;22;80
648;7;80
649;10;80
650;5;80
651;30;80
652;6;80
653;33;80
654;7;80
655;11;80
656;3;80
657;3;80
658;47;80
659;4;80
660;6;80
661;11;80
662;2;80
663;12;80
664;9;80
665;13;80
666;17;80
667;12;80
668;15;80
669;13;80
670;27;80
671;11;80
672;6;80
673;4;80
674;7;80
675;4;80
676;22;80
677;7;80
678;2;80
679;5;80
680;8;80
681;6;80
682;6;80
683;6;80
684;1;80
685;7;80
686;8;80
687;4;80
688;5;80
689;0;80
690;1;80
691;6;80
692;5;80
693;7;80
694;7;80
695;15;80
696;9;80
697;11;80
698;16;80
699;3;80
700;2;80
701;15;80
702;11;80
