Numer iteracji;Liczba iteracji;Wynik
0;4;9
1;2;9
2;3;9
3;2;9
4;1;9
5;2;9
6;2;9
7;2;9
8;1;9
9;2;9
10;3;9
11;4;9
12;1;9
13;2;9
14;1;9
15;0;9
16;3;9
17;1;9
18;5;9
19;2;9
20;2;9
21;0;9
22;1;9
23;1;9
24;0;9
25;0;9
26;1;9
27;0;9
28;1;9
29;1;9
30;1;9
31;2;9
32;0;9
33;0;9
34;1;9
35;2;9
36;0;9
37;2;9
38;1;9
39;1;9
40;1;9
41;3;9
42;1;9
43;0;9
44;1;9
45;3;9
46;2;9
47;1;9
48;0;9
49;1;9
50;1;9
51;5;9
52;1;9
53;2;9
54;1;9
55;1;9
56;2;9
57;0;9
58;0;9
59;1;9
60;3;9
61;0;9
62;2;9
63;1;9
64;1;9
65;4;9
66;1;9
67;3;9
68;1;9
69;0;9
70;0;9
71;2;9
72;3;9
73;1;9
74;1;9
75;2;9
76;1;9
77;1;9
78;2;9
79;2;9
80;1;9
81;4;9
82;1;9
83;0;9
84;4;9
85;5;9
86;2;9
87;2;9
88;1;9
89;0;9
90;3;9
91;2;9
92;2;9
93;1;9
94;1;9
95;2;9
96;1;9
97;1;9
98;2;9
99;0;9
100;1;9
101;1;9
102;3;9
103;2;9
104;3;9
105;1;9
106;3;9
107;2;9
108;2;9
109;2;9
110;0;9
111;0;9
112;3;9
113;1;9
114;3;9
115;1;9
116;0;9
117;3;9
118;3;9
119;1;9
120;2;9
121;1;9
122;3;9
123;1;9
124;1;9
125;0;9
126;1;9
127;2;9
128;0;9
129;2;9
130;2;9
131;1;9
132;3;9
133;2;9
134;3;9
135;2;9
136;0;9
137;2;9
138;2;9
139;4;9
140;2;9
141;1;9
142;4;9
143;1;9
144;2;9
145;2;9
146;3;9
147;1;9
148;3;9
149;3;9
150;0;9
151;1;9
152;1;9
153;1;9
154;4;9
155;0;9
156;1;9
157;1;9
158;4;9
159;2;9
160;5;9
161;1;9
162;2;9
163;0;9
164;1;9
165;3;9
166;0;9
167;2;9
168;2;9
169;3;9
170;2;9
171;2;9
172;2;9
173;1;9
174;2;9
175;1;9
176;0;9
177;1;9
178;2;9
179;0;9
180;2;9
181;3;9
182;3;9
183;2;9
184;3;9
185;2;9
186;3;9
187;2;9
188;2;9
189;2;9
190;2;9
191;1;9
192;1;9
193;2;9
194;2;9
195;0;9
196;1;9
197;3;9
198;1;9
199;1;9
200;0;9
201;1;9
202;1;9
203;3;9
204;0;9
205;1;9
206;1;9
207;2;9
208;4;9
209;1;9
210;1;9
211;1;9
212;0;9
213;1;9
214;1;9
215;2;9
216;1;9
217;3;9
218;1;9
219;1;9
220;0;9
221;2;9
222;4;9
223;1;9
224;1;9
225;0;9
226;2;9
227;0;9
228;2;9
229;4;9
230;2;9
231;2;9
232;1;9
233;0;9
234;1;9
235;2;9
236;0;9
237;2;9
238;0;9
239;3;9
240;1;9
241;2;9
242;2;9
243;1;9
244;1;9
245;1;9
246;1;9
247;3;9
248;2;9
249;2;9
250;1;9
251;2;9
252;2;9
253;2;9
254;4;9
255;1;9
256;3;9
257;2;9
258;2;9
259;1;9
260;1;9
261;0;9
262;1;9
263;1;9
264;2;9
265;1;9
266;2;9
267;1;9
268;1;9
269;1;9
270;1;9
271;0;9
272;2;9
273;2;9
274;1;9
275;1;9
276;1;9
277;4;9
278;0;9
279;1;9
280;2;9
281;2;9
282;0;9
283;1;9
284;0;9
285;1;9
286;1;9
287;1;9
288;3;9
289;0;9
290;1;9
291;0;9
292;1;9
293;4;9
294;2;9
295;0;9
296;1;9
297;2;9
298;2;9
299;4;9
300;2;9
301;1;9
302;1;9
303;2;9
304;0;9
305;2;9
306;2;9
307;0;9
308;0;9
309;5;9
310;1;9
311;1;9
312;1;9
313;1;9
314;2;9
315;4;9
316;4;9
317;1;9
318;0;9
319;1;9
320;1;9
321;1;9
322;0;9
323;2;9
324;1;9
325;1;9
326;4;9
327;2;9
328;2;9
329;1;9
330;0;9
331;0;9
332;2;9
333;2;9
334;1;9
335;1;9
336;2;9
337;2;9
338;1;9
339;1;9
340;0;9
341;0;9
342;1;9
343;1;9
344;0;9
345;2;9
346;1;9
347;1;9
348;1;9
349;0;9
350;0;9
351;4;9
352;1;9
353;0;9
354;0;9
355;0;9
356;1;9
357;2;9
358;0;9
359;3;9
360;2;9
361;2;9
362;3;9
363;1;9
364;3;9
365;2;9
366;1;9
367;1;9
368;4;9
369;5;9
370;3;9
371;4;9
372;0;9
373;0;9
374;3;9
375;1;9
376;0;9
377;3;9
378;1;9
379;1;9
380;2;9
381;0;9
382;2;9
383;1;9
384;2;9
385;1;9
386;2;9
387;1;9
388;1;9
389;0;9
390;1;9
391;4;9
392;0;9
393;1;9
394;1;9
395;2;9
396;1;9
397;1;9
398;3;9
399;2;9
400;1;9
401;3;9
402;4;9
403;2;9
404;4;9
405;2;9
406;0;9
407;2;9
408;2;9
409;2;9
410;1;9
411;0;9
412;0;9
413;1;9
414;1;9
415;3;9
416;1;9
417;0;9
418;4;9
419;2;9
420;1;9
421;2;9
422;2;9
423;1;9
424;1;9
425;0;9
426;1;9
427;0;9
428;1;9
429;2;9
430;4;9
431;1;9
432;3;9
433;1;9
434;1;9
435;0;9
436;1;9
437;4;9
438;1;9
439;1;9
440;1;9
441;3;9
442;2;9
443;3;9
444;2;9
445;2;9
446;0;9
447;1;9
448;1;9
449;2;9
450;2;9
451;2;9
452;1;9
453;3;9
454;0;9
455;3;9
456;1;9
457;2;9
458;2;9
459;2;9
460;9;9
461;2;9
462;3;9
463;3;9
464;0;9
465;0;9
466;1;9
467;0;9
468;4;9
469;1;9
470;3;9
471;1;9
472;2;9
473;1;9
474;1;9
475;1;9
476;3;9
477;1;9
478;1;9
479;2;9
480;0;9
481;2;9
482;2;9
483;1;9
484;0;9
485;1;9
486;1;9
487;0;9
488;1;9
489;1;9
490;3;9
491;0;9
492;1;9
493;0;9
494;2;9
495;1;9
496;3;9
497;3;9
498;1;9
499;2;9
500;1;9
501;1;9
502;2;9
503;2;9
504;2;9
505;1;9
506;0;9
507;1;9
508;1;9
509;2;9
510;2;9
511;1;9
512;1;9
513;1;9
514;4;9
515;1;9
516;0;9
517;2;9
518;2;9
519;3;9
520;0;9
521;2;9
522;1;9
523;0;9
524;1;9
525;1;9
526;1;9
527;1;9
528;3;9
529;1;9
530;1;9
531;0;9
532;0;9
533;1;9
534;1;9
535;1;9
536;1;9
537;0;9
538;3;9
539;1;9
540;2;9
541;2;9
542;1;9
543;3;9
544;3;9
545;1;9
546;2;9
547;3;9
548;1;9
549;1;9
550;1;9
551;1;9
552;0;9
553;5;9
554;2;9
555;1;9
556;0;9
557;4;9
558;1;9
559;2;9
560;2;9
561;4;9
562;1;9
563;2;9
564;0;9
565;1;9
566;0;9
567;1;9
568;0;9
569;3;9
570;1;9
571;3;9
572;0;9
573;1;9
574;1;9
575;2;9
576;1;9
577;1;9
578;1;9
579;2;9
580;2;9
581;1;9
582;0;9
583;0;9
584;1;9
585;2;9
586;1;9
587;1;9
588;2;9
589;1;9
590;3;9
591;2;9
592;2;9
593;2;9
594;1;9
595;0;9
596;1;9
597;1;9
598;0;9
599;0;9
600;2;9
601;3;9
602;4;9
603;0;9
604;1;9
605;1;9
606;2;9
607;2;9
608;2;9
609;1;9
610;2;9
611;1;9
612;2;9
613;0;9
614;3;9
615;1;9
616;1;9
617;0;9
618;1;9
619;2;9
620;1;9
621;0;9
622;1;9
623;1;9
624;2;9
625;0;9
626;4;9
627;1;9
628;2;9
629;1;9
630;0;9
631;2;9
632;1;9
633;2;9
634;1;9
635;4;9
636;1;9
637;2;9
638;1;9
639;1;9
640;2;9
641;2;9
642;1;9
643;2;9
644;1;9
645;1;9
646;1;9
647;1;9
648;4;9
649;2;9
650;2;9
651;0;9
652;2;9
653;1;9
654;0;9
655;3;9
656;1;9
657;0;9
658;0;9
659;0;9
660;0;9
661;0;9
662;2;9
663;0;9
664;1;9
665;0;9
666;0;9
667;0;9
668;2;9
669;2;9
670;1;9
671;2;9
672;0;9
673;2;9
674;3;9
675;0;9
676;1;9
677;1;9
678;0;9
679;1;9
680;3;9
681;1;9
682;1;9
683;2;9
684;1;9
685;3;9
686;1;9
687;1;9
688;3;9
689;2;9
690;4;9
691;0;9
692;3;9
693;2;9
694;2;9
695;1;9
696;2;9
697;0;9
698;1;9
699;3;9
700;2;9
701;1;9
702;0;9
703;0;9
704;2;9
705;1;9
706;3;9
707;0;9
708;2;9
709;1;9
710;1;9
711;0;9
712;0;9
713;1;9
714;0;9
715;1;9
716;0;9
717;1;9
718;3;9
719;0;9
720;1;9
721;2;9
722;1;9
723;0;9
724;2;9
725;0;9
726;0;9
727;1;9
728;2;9
729;2;9
730;1;9
731;3;9
732;0;9
733;3;9
734;3;9
735;1;9
736;2;9
737;3;9
738;1;9
739;3;9
740;0;9
741;0;9
742;2;9
743;0;9
744;0;9
745;2;9
746;1;9
747;0;9
748;2;9
749;0;9
750;0;9
751;3;9
752;2;9
753;1;9
754;2;9
755;2;9
756;0;9
757;1;9
758;0;9
759;0;9
760;2;9
761;2;9
762;2;9
763;2;9
764;0;9
765;2;9
766;4;9
767;1;9
768;4;9
769;4;9
770;0;9
771;1;9
772;2;9
773;1;9
774;2;9
775;1;9
776;2;9
777;0;9
778;2;9
779;3;9
780;4;9
781;3;9
782;1;9
783;3;9
784;1;9
785;0;9
786;2;9
787;0;9
788;2;9
789;1;9
790;2;9
791;3;9
792;3;9
793;2;9
794;2;9
795;0;9
796;2;9
797;3;9
798;1;9
799;3;9
800;3;9
801;1;9
802;3;9
803;2;9
804;1;9
805;2;9
806;1;9
807;1;9
808;1;9
809;3;9
810;1;9
811;3;9
812;0;9
813;2;9
814;2;9
815;4;9
816;1;9
817;5;9
818;3;9
819;1;9
820;1;9
821;0;9
822;2;9
823;2;9
824;0;9
825;0;9
826;3;9
827;7;9
828;2;9
829;4;9
830;1;9
831;0;9
832;2;9
833;3;9
834;0;9
835;1;9
836;2;9
837;2;9
838;1;9
839;5;9
840;1;9
841;1;9
842;1;9
843;2;9
844;2;9
845;1;9
846;2;9
847;1;9
848;2;9
849;2;9
850;5;9
851;1;9
852;0;9
853;1;9
854;0;9
855;3;9
856;2;9
857;1;9
858;1;9
859;1;9
860;0;9
861;1;9
862;1;9
863;3;9
864;1;9
865;1;9
866;2;9
867;2;9
868;0;9
869;0;9
870;2;9
871;2;9
872;1;9
873;2;9
874;3;9
875;0;9
876;2;9
877;0;9
878;0;9
879;2;9
880;2;9
881;1;9
882;2;9
883;0;9
884;2;9
885;1;9
886;1;9
887;1;9
888;1;9
889;1;9
890;3;9
891;1;9
892;1;9
893;1;9
894;0;9
895;1;9
896;1;9
897;0;9
898;1;9
899;3;9
900;1;9
901;3;9
902;2;9
903;2;9
904;1;9
905;1;9
906;1;9
907;2;9
908;1;9
909;0;9
910;1;9
911;4;9
912;0;9
913;1;9
914;2;9
915;2;9
916;0;9
917;2;9
918;2;9
919;2;9
920;3;9
921;0;9
922;3;9
923;5;9
924;1;9
925;1;9
926;1;9
927;1;9
928;1;9
929;3;9
930;2;9
931;1;9
932;3;9
933;1;9
934;2;9
935;2;9
936;1;9
937;1;9
938;0;9
939;4;9
940;2;9
941;1;9
942;4;9
943;1;9
944;1;9
945;3;9
946;2;9
947;3;9
948;0;9
949;0;9
950;1;9
951;2;9
952;3;9
953;1;9
954;2;9
955;3;9
956;1;9
957;4;9
958;1;9
959;0;9
960;4;9
961;1;9
962;3;9
963;1;9
964;5;9
965;3;9
966;2;9
967;1;9
968;1;9
969;1;9
970;3;9
971;1;9
972;0;9
973;0;9
974;1;9
975;1;9
976;1;9
977;2;9
978;2;9
979;0;9
980;2;9
981;0;9
982;1;9
983;2;9
984;1;9
985;2;9
986;1;9
987;1;9
988;2;9
989;5;9
990;3;9
991;2;9
992;0;9
993;1;9
994;2;9
995;2;9
996;1;9
997;0;9
998;2;9
999;2;9
