Numer iteracji;Liczba iteracji;Wynik
0;2;80
1;23;80
2;6;80
3;3;80
4;2;80
5;9;80
6;4;80
7;2;80
8;44;80
9;38;80
10;2;80
11;3;80
12;18;80
13;3;80
14;12;80
15;3;80
16;3;80
17;15;80
18;0;80
19;25;80
20;9;80
21;2;80
22;3;80
23;4;80
24;9;80
25;11;80
26;24;80
27;9;80
28;4;80
29;100;81
30;3;80
31;4;80
32;63;80
33;11;80
34;13;80
35;7;80
36;2;80
37;4;80
38;4;80
39;4;80
40;10;80
41;5;80
42;3;80
43;6;80
44;2;80
45;1;80
46;4;80
47;26;80
48;1;80
49;12;80
50;1;80
51;31;80
52;13;80
53;3;80
54;3;80
55;2;80
56;6;80
57;5;80
58;4;80
59;5;80
60;22;80
61;6;80
62;7;80
63;2;80
64;4;80
65;27;80
66;2;80
67;3;80
68;4;80
69;2;80
70;10;80
71;3;80
72;8;80
73;3;80
74;6;80
75;11;80
76;15;80
77;64;80
78;6;80
79;7;80
80;3;80
81;2;80
82;5;80
83;8;80
84;9;80
85;7;80
86;22;80
87;3;80
88;9;80
89;3;80
90;7;80
91;4;80
92;14;80
93;40;80
94;3;80
95;44;80
96;2;80
97;7;80
98;3;80
99;5;80
100;3;80
101;22;80
102;5;80
103;4;80
104;6;80
105;3;80
106;2;80
107;62;80
108;10;80
109;7;80
110;38;80
111;3;80
112;9;80
113;2;80
114;72;80
115;15;80
116;5;80
117;14;80
118;6;80
119;3;80
120;2;80
121;3;80
122;1;80
123;28;80
124;5;80
125;6;80
126;3;80
127;6;80
128;5;80
129;3;80
130;3;80
131;7;80
132;2;80
133;12;80
134;7;80
135;3;80
136;35;80
137;1;80
138;2;80
139;5;80
140;3;80
141;4;80
142;14;80
143;2;80
144;4;80
145;4;80
146;3;80
147;5;80
148;2;80
149;2;80
150;8;80
151;4;80
152;2;80
153;2;80
154;5;80
155;8;80
156;2;80
157;3;80
158;12;80
159;10;80
160;13;80
161;2;80
162;8;80
163;2;80
164;6;80
165;18;80
166;2;80
167;4;80
168;4;80
169;4;80
170;11;80
171;1;80
172;2;80
173;2;80
174;5;80
175;8;80
176;9;80
177;18;80
178;5;80
179;28;80
180;5;80
181;5;80
182;3;80
183;5;80
184;1;80
185;2;80
186;12;80
187;8;80
188;9;80
189;9;80
190;6;80
191;5;80
192;1;80
193;6;80
194;7;80
195;2;80
196;5;80
197;53;80
198;3;80
199;10;80
200;41;80
201;17;80
202;4;80
203;2;80
204;8;80
205;3;80
206;4;80
207;8;80
208;4;80
209;3;80
210;3;80
211;2;80
212;11;80
213;11;80
214;13;80
215;40;80
216;3;80
217;4;80
218;7;80
219;4;80
220;3;80
221;1;80
222;100;80
223;10;80
224;4;80
225;2;80
226;4;80
227;17;80
228;10;80
229;1;80
230;3;80
231;5;80
232;4;80
233;2;80
234;4;80
235;4;80
236;3;80
237;5;80
238;7;80
239;4;80
240;3;80
241;1;80
242;2;80
243;14;80
244;7;80
245;15;80
246;3;80
247;2;80
248;81;80
249;15;80
250;3;80
251;6;80
252;5;80
253;5;80
254;4;80
255;6;80
256;6;80
257;65;80
258;8;80
259;10;80
260;3;80
261;18;80
262;3;80
263;3;80
264;20;80
265;2;80
266;9;80
267;6;80
268;1;80
269;6;80
270;4;80
271;2;80
272;100;81
273;3;80
274;4;80
275;8;80
276;4;80
277;10;80
278;16;80
279;11;80
280;6;80
281;100;81
282;3;80
283;19;80
284;9;80
285;1;80
286;1;80
287;3;80
288;2;80
289;9;80
290;3;80
291;1;80
292;4;80
293;5;80
294;5;80
295;2;80
296;3;80
297;4;80
298;29;80
299;4;80
300;10;80
301;2;80
302;9;80
303;3;80
304;2;80
305;4;80
306;4;80
307;86;80
308;2;80
309;5;80
310;7;80
311;3;80
312;1;80
313;4;80
314;34;80
315;29;80
316;6;80
317;6;80
318;9;80
319;15;80
320;1;80
321;8;80
322;9;80
323;6;80
324;6;80
325;2;80
326;3;80
327;7;80
328;4;80
329;5;80
330;4;80
331;2;80
332;28;80
333;4;80
334;44;80
335;15;80
336;11;80
337;1;80
338;1;80
339;2;80
340;38;80
341;6;80
342;1;80
343;11;80
344;8;80
345;2;80
346;16;80
347;2;80
348;2;80
349;5;80
350;4;80
351;4;80
352;2;80
353;4;80
354;3;80
355;1;80
356;3;80
357;3;80
358;4;80
359;14;80
360;10;80
361;11;80
362;8;80
363;3;80
364;6;80
365;4;80
366;7;80
367;2;80
368;4;80
369;12;80
370;2;80
371;6;80
372;60;80
373;6;80
374;3;80
375;3;80
376;30;80
377;13;80
378;6;80
379;5;80
380;3;80
381;4;80
382;4;80
383;4;80
384;1;80
385;17;80
386;6;80
387;5;80
388;16;80
389;7;80
390;0;80
391;6;80
392;4;80
393;45;80
394;16;80
395;10;80
396;2;80
397;27;80
398;100;81
399;2;80
400;4;80
401;5;80
402;5;80
403;3;80
404;13;80
405;3;80
406;3;80
407;5;80
408;9;80
409;5;80
410;5;80
411;6;80
412;7;80
413;2;80
414;1;80
415;4;80
416;32;80
417;52;80
418;40;80
419;5;80
420;3;80
421;5;80
422;3;80
423;5;80
424;8;80
425;22;80
426;5;80
427;5;80
428;6;80
429;5;80
430;23;80
431;15;80
432;11;80
433;100;81
434;5;80
435;20;80
436;6;80
437;3;80
438;17;80
439;15;80
440;3;80
441;5;80
442;11;80
443;28;80
444;4;80
445;4;80
446;2;80
447;5;80
448;0;80
449;5;80
450;5;80
451;3;80
452;5;80
453;21;80
454;6;80
455;2;80
456;2;80
457;9;80
458;10;80
459;18;80
460;3;80
461;4;80
462;17;80
463;21;80
464;33;80
465;2;80
466;7;80
467;5;80
468;7;80
469;7;80
470;5;80
471;15;80
472;25;80
473;4;80
474;4;80
475;14;80
476;1;80
477;2;80
478;4;80
479;3;80
480;3;80
481;8;80
482;9;80
483;2;80
484;45;80
485;8;80
486;4;80
487;3;80
488;11;80
489;3;80
490;6;80
491;6;80
492;38;80
493;4;80
494;3;80
495;9;80
496;8;80
497;5;80
498;26;80
499;3;80
500;2;80
501;4;80
502;11;80
503;69;80
504;16;80
505;11;80
506;2;80
507;5;80
508;2;80
509;16;80
510;4;80
511;5;80
512;4;80
513;2;80
514;10;80
515;1;80
516;4;80
517;44;80
518;23;80
519;4;80
520;25;80
521;2;80
522;4;80
523;7;80
524;4;80
525;31;80
526;4;80
527;1;80
528;4;80
529;2;80
530;24;80
531;18;80
532;6;80
533;4;80
534;3;80
535;13;80
536;11;80
537;12;80
538;3;80
539;7;80
540;21;80
541;26;80
542;3;80
543;6;80
544;5;80
545;7;80
546;14;80
547;5;80
548;100;81
549;48;80
550;46;80
551;5;80
552;5;80
553;3;80
554;5;80
555;6;80
556;14;80
557;4;80
558;3;80
559;2;80
560;3;80
561;1;80
562;4;80
563;3;80
564;4;80
565;5;80
566;5;80
567;21;80
568;3;80
569;3;80
570;3;80
571;2;80
572;4;80
573;7;80
574;9;80
575;3;80
576;2;80
577;1;80
578;4;80
579;4;80
580;100;81
581;5;80
582;18;80
583;3;80
584;1;80
585;3;80
586;4;80
587;6;80
588;2;80
589;3;80
590;4;80
591;55;80
592;5;80
593;1;80
594;4;80
595;4;80
596;3;80
597;10;80
598;5;80
599;4;80
600;5;80
601;3;80
602;2;80
603;12;80
604;5;80
605;3;80
606;8;80
607;4;80
608;9;80
609;3;80
610;1;80
