Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;90;96;102;94;94
1;86;94;98;86;86
2;85;89;98;85;85
3;84;88;97;84;84
4;81;87;93;85;84
5;84;89;97;84;84
6;81;87;93;85;84
7;84;88;97;84;84
8;81;87;93;93;84
9;84;91;97;84;84
10;81;87;93;85;84
11;84;88;97;89;84
12;85;89;97;85;84
13;84;88;93;84;84
14;80;86;89;85;84
15;84;87;93;89;84
16;85;89;93;85;84
17;84;87;89;85;84
18;81;87;89;82;82
19;84;85;86;85;82
20;81;85;89;81;81
21;84;84;85;84;81
22;81;85;88;81;81
23;84;84;85;84;81
24;80;86;88;80;80
25;84;84;85;84;80
26;80;84;88;80;80
27;84;84;85;84;80
28;80;86;88;88;80
29;84;88;92;84;80
30;80;86;88;85;80
31;84;86;89;84;80
32;81;86;88;85;80
33;84;86;89;84;80
34;85;87;90;86;80
35;84;87;90;89;80
36;85;89;93;85;80
37;84;86;89;84;80
38;81;87;88;81;80
39;84;85;89;84;80
40;80;85;89;81;80
41;84;85;89;84;80
42;81;86;88;88;80
43;84;88;92;84;80
44;81;86;88;85;80
45;84;86;90;84;80
46;81;87;88;81;80
47;84;85;85;84;80
48;80;84;88;80;80
49;84;84;85;84;80
50;80;85;89;88;80
51;84;88;92;84;80
52;80;85;89;88;80
53;84;88;92;84;80
54;80;85;89;85;80
55;84;87;93;85;80
56;81;88;93;81;80
57;84;85;89;84;80
58;81;87;90;90;80
59;84;90;98;84;80
60;81;87;90;81;80
61;84;85;89;85;80
62;81;87;93;89;80
63;85;91;93;85;80
64;81;87;89;89;80
65;85;91;93;85;80
66;81;88;93;81;80
67;84;85;89;84;80
68;80;84;88;85;80
69;84;86;89;84;80
70;81;86;88;85;80
71;84;89;89;84;80
72;81;86;88;88;80
73;84;88;92;84;80
74;80;86;88;85;80
75;84;89;89;84;80
76;81;86;89;81;80
77;84;84;85;84;80
78;81;86;89;85;80
79;84;87;90;84;80
80;81;86;89;88;80
81;84;88;93;84;80
82;80;86;89;80;80
83;84;84;85;84;80
84;80;84;88;80;80
85;84;84;85;84;80
86;80;84;88;88;80
87;84;88;92;84;80
88;80;84;88;80;80
89;84;84;85;84;80
90;80;84;89;80;80
91;84;84;85;84;80
92;80;84;88;81;80
93;84;84;85;84;80
94;80;85;89;88;80
95;84;88;93;84;80
96;80;84;89;80;80
97;84;84;85;84;80
98;80;84;89;80;80
99;84;84;84;84;80
