Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;81;87;97;81;81
1;84;85;93;85;81
2;81;85;89;81;81
3;84;85;93;85;81
4;81;85;89;81;81
5;84;84;85;84;81
6;80;84;89;80;80
7;84;84;85;84;80
8;80;86;88;88;80
9;84;88;92;92;80
10;88;92;96;96;80
11;92;95;100;92;80
12;88;92;96;88;80
13;84;88;92;92;80
14;88;92;96;88;80
15;84;88;92;92;80
16;88;92;96;96;80
17;92;95;100;92;80
18;88;92;96;88;80
19;84;88;92;85;80
20;81;87;89;81;80
21;84;85;85;84;80
22;80;84;88;80;80
23;84;84;85;84;80
24;80;84;88;88;80
25;84;88;92;84;80
26;80;84;88;80;80
27;84;84;84;84;80
28;80;84;88;80;80
29;84;84;84;84;80
30;80;84;88;88;80
31;84;88;92;84;80
32;80;84;88;80;80
33;84;84;85;84;80
34;80;86;89;80;80
35;84;84;85;84;80
36;80;86;89;80;80
37;84;84;85;84;80
38;80;84;88;80;80
39;84;84;84;84;80
40;80;84;88;88;80
41;84;88;92;84;80
42;80;84;88;80;80
43;84;84;84;84;80
44;80;84;88;80;80
45;84;84;85;84;80
46;80;86;88;85;80
47;84;86;90;84;80
48;80;86;88;85;80
49;84;86;90;84;80
50;80;84;89;80;80
51;84;84;85;84;80
52;80;84;88;80;80
53;84;84;84;84;80
54;80;86;88;80;80
55;84;84;84;84;80
56;80;84;88;88;80
57;84;88;92;84;80
58;80;84;88;80;80
59;84;84;85;84;80
60;80;84;88;80;80
61;84;84;85;84;80
62;80;85;89;80;80
63;84;84;85;84;80
64;80;86;88;88;80
65;84;88;92;84;80
66;80;86;88;85;80
67;84;86;90;84;80
68;80;84;89;80;80
69;84;84;85;84;80
70;80;86;88;85;80
71;84;86;90;84;80
72;80;86;89;88;80
73;84;88;92;92;80
74;88;92;96;88;80
75;84;88;92;84;80
76;81;87;88;86;80
77;84;87;90;84;80
78;81;87;88;86;80
79;84;87;90;84;80
80;81;87;88;86;80
81;84;87;90;90;80
82;86;90;94;86;80
83;84;87;90;86;80
84;82;88;90;82;80
85;84;85;86;84;80
86;81;86;88;86;80
87;84;86;90;84;80
88;81;86;90;88;80
89;84;89;94;90;80
90;86;90;98;90;80
91;85;89;94;90;80
92;81;89;94;94;80
93;85;93;98;90;80
94;85;90;94;86;80
95;84;87;90;87;80
96;85;88;91;85;80
97;84;88;91;87;80
98;85;89;95;85;80
99;84;87;91;89;80
