Numer iteracji;Liczba iteracji;Wynik
0;12;80
1;2;80
2;11;80
3;1;80
4;5;80
5;15;80
6;22;80
7;13;80
8;27;80
9;12;80
10;16;80
11;7;80
12;24;80
13;16;80
14;18;80
15;64;80
16;2;80
17;11;80
18;15;80
19;8;80
20;15;80
21;21;80
22;29;80
23;31;80
24;35;80
25;17;80
26;31;80
27;6;80
28;4;80
29;6;80
30;10;80
31;3;80
32;4;80
33;26;80
34;1;80
35;12;80
36;6;80
37;22;80
38;15;80
39;12;80
40;7;80
41;39;80
42;5;80
43;5;80
44;4;80
45;8;80
46;1;80
47;4;80
48;7;80
49;4;80
50;45;80
51;18;80
52;20;80
53;19;80
54;4;80
55;11;80
56;16;80
57;9;80
58;2;80
59;18;80
60;22;80
61;28;80
62;33;80
63;35;80
64;37;80
65;25;80
66;21;80
67;12;80
68;0;80
69;8;80
70;38;80
71;46;80
72;39;80
73;21;80
74;2;80
75;13;80
76;1;80
77;16;80
78;6;80
79;15;80
80;9;80
81;16;80
82;44;80
83;6;80
84;8;80
85;6;80
86;27;80
87;35;80
88;17;80
89;17;80
90;88;80
91;33;80
92;12;80
93;9;80
94;26;80
95;3;80
96;73;80
97;11;80
98;8;80
99;24;80
100;39;80
101;9;80
102;13;80
103;7;80
104;58;80
105;9;80
106;6;80
107;17;80
108;5;80
109;8;80
110;4;80
111;39;80
112;10;80
113;2;80
114;2;80
115;2;80
116;2;80
117;9;80
118;20;80
119;4;80
120;8;80
121;43;80
122;10;80
123;7;80
124;7;80
125;24;80
126;32;80
127;24;80
128;23;80
129;7;80
130;5;80
131;22;80
132;14;80
133;36;80
134;15;80
135;53;80
136;8;80
137;0;80
138;4;80
139;2;80
140;10;80
141;7;80
142;45;80
143;14;80
144;12;80
145;10;80
146;20;80
147;6;80
148;10;80
149;11;80
150;4;80
151;29;80
152;24;80
153;5;80
154;7;80
155;13;80
156;14;80
157;6;80
158;21;80
159;14;80
160;14;80
161;20;80
162;26;80
163;21;80
164;34;80
165;19;80
166;9;80
167;17;80
168;33;80
169;1;80
170;16;80
171;3;80
172;26;80
173;10;80
174;10;80
175;2;80
176;9;80
177;22;80
178;8;80
179;17;80
180;25;80
181;10;80
182;55;80
183;8;80
184;14;80
185;25;80
186;6;80
187;22;80
188;12;80
189;31;80
190;25;80
191;37;80
192;12;80
193;41;80
194;7;80
195;3;80
196;7;80
197;11;80
198;3;80
199;4;80
200;2;80
201;42;80
202;28;80
203;2;80
204;15;80
205;13;80
206;11;80
207;21;80
208;64;80
209;60;80
210;11;80
211;34;80
212;18;80
213;9;80
214;10;80
215;15;80
216;11;80
217;9;80
218;16;80
219;48;80
220;8;80
221;19;80
222;36;80
223;6;80
224;9;80
225;5;80
226;34;80
227;27;80
228;7;80
229;2;80
230;7;80
231;10;80
232;46;80
233;25;80
234;8;80
235;13;80
236;9;80
237;49;80
238;21;80
239;5;80
240;2;80
241;9;80
242;5;80
243;13;80
244;5;80
245;13;80
246;1;80
247;6;80
248;22;80
249;2;80
250;36;80
251;31;80
252;7;80
253;3;80
254;9;80
255;24;80
256;8;80
257;15;80
258;2;80
259;6;80
260;42;80
261;27;80
262;13;80
263;51;80
264;31;80
265;18;80
266;37;80
267;25;80
268;23;80
269;30;80
270;22;80
271;19;80
272;18;80
273;5;80
274;6;80
275;13;80
276;2;80
277;10;80
278;31;80
279;27;80
280;4;80
281;19;80
282;6;80
283;26;80
284;6;80
285;30;80
286;3;80
287;4;80
288;12;80
289;16;80
290;13;80
291;28;80
292;16;80
293;10;80
294;26;80
295;5;80
296;7;80
297;19;80
298;9;80
299;7;80
300;6;80
301;13;80
302;6;80
303;38;80
304;21;80
305;24;80
306;20;80
307;9;80
308;11;80
309;23;80
310;24;80
311;19;80
312;9;80
313;36;80
314;3;80
315;25;80
316;13;80
317;19;80
318;2;80
319;2;80
320;7;80
321;27;80
322;5;80
323;9;80
324;25;80
325;16;80
326;2;80
327;6;80
328;10;80
329;4;80
330;15;80
331;5;80
332;16;80
333;20;80
334;14;80
335;75;80
336;10;80
337;12;80
338;7;80
339;28;80
340;10;80
341;1;80
342;10;80
343;44;80
344;13;80
345;5;80
346;35;80
347;25;80
348;25;80
349;20;80
350;7;80
351;37;80
352;17;80
353;18;80
354;19;80
355;17;80
356;31;80
357;13;80
358;4;80
359;15;80
360;19;80
361;1;80
362;7;80
363;3;80
364;30;80
365;2;80
366;3;80
367;1;80
368;7;80
369;34;80
370;3;80
371;7;80
372;38;80
373;3;80
374;12;80
375;38;80
376;19;80
377;12;80
378;1;80
379;18;80
380;16;80
381;8;80
382;41;80
383;3;80
384;2;80
385;12;80
386;35;80
387;9;80
388;15;80
389;2;80
390;12;80
391;11;80
392;13;80
393;8;80
394;29;80
395;13;80
396;12;80
397;4;80
398;9;80
399;16;80
400;8;80
401;23;80
402;52;80
403;12;80
404;28;80
405;6;80
406;25;80
407;5;80
408;23;80
409;37;80
410;28;80
411;41;80
412;6;80
413;27;80
414;34;80
415;35;80
416;19;80
417;15;80
418;17;80
419;33;80
420;24;80
421;9;80
422;30;80
423;0;80
424;21;80
425;11;80
426;5;80
427;7;80
428;10;80
429;0;80
430;11;80
431;6;80
432;1;80
433;17;80
434;5;80
435;5;80
436;23;80
437;21;80
438;8;80
439;0;80
