Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;60;67;80;69;69
1;59;66;79;64;64
2;54;63;74;54;54
3;48;55;64;51;51
4;48;53;61;48;48
5;47;51;58;47;47
6;46;51;57;50;47
7;47;52;60;53;47
8;49;54;63;49;47
9;50;53;59;52;47
10;49;54;62;50;47
11;47;52;60;47;47
12;46;51;57;50;47
13;47;53;60;53;47
14;48;54;63;50;47
15;47;53;60;51;47
16;46;53;61;52;47
17;49;54;62;53;47
18;50;54;63;50;47
19;47;53;60;51;47
20;46;54;61;54;47
21;49;55;64;57;47
22;52;57;67;54;47
23;49;55;64;49;47
24;46;51;59;46;46
25;47;51;56;49;46
26;46;51;59;52;46
27;49;54;62;49;46
28;46;51;59;53;46
29;49;54;63;49;46
30;46;51;59;46;46
31;47;51;56;49;46
32;46;51;59;54;46
33;49;55;64;49;46
34;46;51;59;46;46
35;47;51;56;49;46
36;46;51;59;46;46
37;47;51;56;47;46
38;46;51;57;46;46
39;47;51;56;51;46
40;46;53;61;46;46
41;47;51;56;47;46
42;46;51;57;46;46
43;47;51;56;56;46
44;46;56;66;46;46
45;47;51;56;47;46
46;46;51;57;46;46
47;47;51;56;51;46
48;46;53;61;46;46
49;47;51;56;47;46
50;46;51;57;46;46
51;47;51;56;56;46
52;46;56;66;53;46
53;49;54;63;49;46
54;46;51;59;50;46
55;47;52;60;52;46
56;49;54;62;50;46
57;47;52;60;53;46
58;49;54;63;49;46
59;48;53;59;53;46
60;49;54;63;50;46
61;47;52;60;47;46
62;46;51;57;46;46
63;47;51;56;47;46
64;46;51;57;48;46
65;47;51;58;54;46
66;48;55;64;57;46
67;53;57;67;54;46
68;51;56;64;51;46
69;50;53;61;54;46
70;51;56;64;51;46
71;50;53;61;51;46
72;50;53;61;54;46
73;51;55;64;51;46
74;48;53;61;51;46
75;48;53;61;48;46
76;47;52;58;53;46
77;48;55;63;48;46
78;47;52;58;47;46
79;48;51;57;52;46
80;47;55;62;47;46
81;48;51;57;57;46
82;47;58;62;58;46
83;48;58;63;59;46
84;49;58;64;49;46
85;48;52;59;54;46
86;49;56;64;55;46
87;50;56;65;50;46
88;49;53;60;49;46
89;48;52;59;52;46
90;49;54;62;49;46
91;48;52;59;48;46
92;49;52;58;49;46
93;48;52;59;55;46
94;49;56;65;49;46
95;48;52;59;50;46
96;49;52;58;53;46
97;50;55;61;52;46
98;49;54;60;50;46
99;50;53;60;55;46
