Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;57;65;72;62;62
1;52;62;67;52;52
2;49;54;62;50;50
3;47;52;60;54;50
4;50;55;62;55;50
5;47;56;65;47;47
6;46;51;57;46;46
7;47;51;56;49;46
8;46;51;59;54;46
9;49;55;64;49;46
10;46;51;59;46;46
11;47;51;56;47;46
12;46;51;57;55;46
13;47;56;65;47;46
14;46;51;57;57;46
15;47;57;67;47;46
16;46;51;57;48;46
17;47;51;58;51;46
18;48;53;61;48;46
19;47;51;58;47;46
20;46;51;57;48;46
21;47;51;58;47;46
22;46;51;57;50;46
23;47;52;60;47;46
24;46;51;57;50;46
25;47;53;60;51;46
26;46;54;61;56;46
27;51;58;66;57;46
28;52;59;67;58;46
29;53;59;68;57;46
30;52;58;67;60;46
31;55;59;70;57;46
32;52;58;67;52;46
33;49;54;62;51;46
34;46;53;61;52;46
35;49;54;62;55;46
36;52;55;65;52;46
37;49;54;62;55;46
38;52;55;65;52;46
39;49;54;62;53;46
40;50;54;63;50;46
41;47;52;60;49;46
42;46;51;59;46;46
43;47;51;56;49;46
44;46;51;59;46;46
45;47;51;56;51;46
46;46;54;61;52;46
47;47;54;62;53;46
48;48;54;63;48;46
49;47;51;58;47;46
50;46;51;57;57;46
51;47;57;67;47;46
52;46;51;57;46;46
53;47;51;56;49;46
54;46;51;59;54;46
55;49;55;64;51;46
56;46;54;61;54;46
57;49;55;64;49;46
58;46;51;59;54;46
59;49;55;64;49;46
60;46;51;59;53;46
61;49;54;63;49;46
62;46;51;59;52;46
63;49;53;62;62;46
64;52;61;72;63;46
65;53;62;73;53;46
66;49;54;63;50;46
67;47;52;60;47;46
68;46;51;57;55;46
69;47;55;65;56;46
70;46;56;66;46;46
71;47;51;56;56;46
72;46;56;66;46;46
73;47;51;56;47;46
74;46;51;57;48;46
75;47;51;58;47;46
76;46;51;57;52;46
77;47;54;62;60;46
78;52;59;70;52;46
79;47;54;62;60;46
80;52;59;70;55;46
81;47;55;65;56;46
82;46;56;66;46;46
83;47;51;56;49;46
84;46;51;59;50;46
85;47;52;60;47;46
86;46;51;57;50;46
87;47;52;60;55;46
88;50;55;65;50;46
89;47;52;60;53;46
90;49;54;63;56;46
91;53;56;66;54;46
92;49;56;64;57;46
93;52;57;67;62;46
94;57;61;72;57;46
95;52;57;67;60;46
96;50;58;70;63;46
97;53;61;73;60;46
98;50;58;70;63;46
99;53;61;73;60;46
