Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;47;51;58;47;47
1;46;51;57;50;47
2;47;52;60;52;47
3;50;54;62;51;47
4;50;53;61;56;47
5;51;56;66;57;47
6;52;57;67;52;47
7;49;54;62;55;47
8;47;55;65;56;47
9;46;56;66;46;46
10;47;51;56;47;46
11;46;51;57;55;46
12;47;55;65;56;46
13;46;56;66;46;46
14;47;51;56;49;46
15;46;51;59;46;46
16;47;51;56;56;46
17;46;56;66;59;46
18;49;59;69;49;46
19;46;51;59;46;46
20;47;51;56;51;46
21;46;54;61;54;46
22;49;55;64;49;46
23;46;51;59;46;46
24;47;51;56;49;46
25;46;51;59;46;46
26;47;51;56;47;46
27;46;51;57;50;46
28;47;52;60;49;46
29;46;51;59;46;46
30;47;51;56;49;46
31;46;51;59;54;46
32;49;54;64;53;46
33;48;54;63;63;46
34;53;61;73;60;46
35;50;58;70;50;46
36;47;53;60;47;46
37;46;51;57;50;46
38;47;52;60;47;46
39;46;51;57;50;46
40;47;53;60;53;46
41;50;54;63;57;46
42;52;57;67;60;46
43;50;58;70;55;46
44;47;55;65;47;46
45;46;51;57;50;46
46;47;53;60;53;46
47;48;54;63;48;46
48;47;51;58;53;46
49;48;54;63;50;46
50;47;53;60;47;46
51;46;51;57;46;46
52;47;51;56;49;46
53;46;51;59;46;46
54;47;51;56;51;46
55;46;54;61;56;46
56;51;58;66;59;46
57;54;59;69;69;46
58;59;66;79;59;46
59;54;59;69;56;46
60;51;58;66;51;46
61;46;54;61;61;46
62;51;59;71;56;46
63;46;56;66;46;46
64;47;51;56;49;46
65;46;51;59;46;46
66;47;51;56;47;46
67;46;51;57;50;46
68;47;53;60;60;46
69;50;58;70;63;46
70;53;61;73;66;46
71;56;64;76;67;46
72;57;65;77;62;46
73;52;61;72;67;46
74;57;65;77;66;46
75;56;64;76;63;46
76;53;61;73;60;46
77;50;58;70;50;46
78;47;53;60;53;46
79;50;54;63;57;46
80;52;57;67;52;46
81;49;54;62;51;46
82;50;53;61;52;46
83;50;54;62;55;46
84;47;55;65;47;46
85;46;51;57;50;46
86;47;52;60;49;46
87;46;51;59;52;46
88;49;53;62;55;46
89;50;56;65;50;46
90;50;53;60;50;46
91;50;53;60;50;46
92;50;53;60;50;46
93;47;53;60;49;46
94;48;53;59;52;46
95;49;54;62;55;46
96;47;55;65;58;46
97;48;58;68;48;46
98;47;51;58;51;46
99;48;53;61;52;46
