Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;48;53;59;50;49
1;49;53;60;52;49
2;49;53;62;49;49
3;46;51;59;46;46
4;47;51;56;47;46
5;46;51;57;46;46
6;47;51;56;47;46
7;46;51;57;48;46
8;47;51;58;47;46
9;46;51;57;50;46
10;47;52;60;47;46
11;46;51;57;50;46
12;47;53;60;53;46
13;48;54;63;48;46
14;47;51;58;47;46
15;46;51;57;55;46
16;47;55;65;47;46
17;46;51;57;50;46
18;47;52;60;55;46
19;50;55;65;50;46
20;47;52;60;47;46
21;46;51;57;52;46
22;47;54;62;47;46
23;46;51;57;46;46
24;47;51;56;49;46
25;46;51;59;52;46
26;49;54;62;53;46
27;50;54;63;56;46
28;53;57;66;53;46
29;50;54;63;57;46
30;52;56;62;53;46
31;50;54;63;50;46
32;47;52;60;47;46
33;46;51;57;50;46
34;47;53;60;53;46
35;48;54;63;56;46
36;51;56;66;61;46
37;56;60;71;62;46
38;57;61;72;57;46
39;52;57;67;52;46
40;49;53;62;49;46
41;46;51;59;59;46
42;49;58;69;56;46
43;46;56;66;59;46
44;51;58;69;51;46
45;46;53;61;46;46
46;47;51;56;49;46
47;46;51;59;46;46
48;47;51;56;49;46
49;46;51;59;54;46
50;49;55;64;49;46
51;46;51;59;46;46
52;47;51;56;47;46
53;46;51;57;50;46
54;47;53;60;47;46
55;46;51;57;48;46
56;47;51;58;53;46
57;48;54;63;54;46
58;49;54;64;49;46
59;46;51;59;46;46
60;47;51;56;47;46
61;46;51;57;55;46
62;47;55;65;60;46
63;50;58;70;63;46
64;53;61;73;73;46
65;63;70;78;63;46
66;53;61;73;53;46
67;48;54;63;63;46
68;53;61;73;53;46
69;48;54;63;50;46
70;47;53;60;51;46
71;46;53;61;46;46
72;47;51;56;47;46
73;46;51;57;46;46
74;47;51;56;49;46
75;46;51;59;46;46
76;47;51;56;49;46
77;46;51;59;46;46
78;47;51;56;51;46
79;46;53;61;52;46
80;49;54;62;55;46
81;52;55;65;58;46
82;55;58;68;55;46
83;50;56;65;50;46
84;50;53;60;50;46
85;50;53;60;53;46
86;49;54;63;49;46
87;46;51;59;59;46
88;49;58;69;49;46
89;46;51;59;46;46
90;47;51;56;47;46
91;46;51;57;48;46
92;47;51;58;47;46
93;46;51;57;48;46
94;47;51;58;47;46
95;46;51;57;46;46
96;47;51;56;49;46
97;46;51;59;48;46
98;47;51;58;47;46
99;46;51;57;50;46
