Numer iteracji;Liczba iteracji;Wynik
0;1;46
1;6;46
2;6;46
3;7;46
4;42;46
5;3;46
6;3;46
7;31;46
8;11;46
9;32;46
10;11;46
11;1;46
12;1;46
13;3;46
14;10;46
15;0;46
16;0;46
17;28;46
18;15;46
19;8;46
20;20;46
21;1;46
22;7;46
23;31;46
24;0;46
25;22;46
26;4;46
27;24;46
28;19;46
29;6;46
30;26;46
31;14;46
32;82;46
33;26;46
34;6;46
35;9;46
36;72;46
37;20;46
38;15;46
39;39;46
40;24;46
41;19;46
42;11;46
43;8;46
44;9;46
45;5;46
46;21;46
47;9;46
48;13;46
49;1;46
50;4;46
51;7;46
52;1;46
53;35;46
54;21;46
55;8;46
56;57;46
57;20;46
58;22;46
59;16;46
60;6;46
61;36;46
62;6;46
63;4;46
64;2;46
65;12;46
66;8;46
67;2;46
68;11;46
69;12;46
70;8;46
71;5;46
72;23;46
73;12;46
74;4;46
75;6;46
76;9;46
77;4;46
78;39;46
79;14;46
80;25;46
81;45;46
82;5;46
83;1;46
84;33;46
85;9;46
86;9;46
87;20;46
88;23;46
89;8;46
90;30;46
91;19;46
92;9;46
93;7;46
94;3;46
95;11;46
96;4;46
97;6;46
98;23;46
99;4;46
100;3;46
101;12;46
102;9;46
103;23;46
104;16;46
105;10;46
106;13;46
107;50;46
108;1;46
109;4;46
110;5;46
111;10;46
112;4;46
113;13;46
114;40;46
115;3;46
116;8;46
117;4;46
118;15;46
119;18;46
120;6;46
121;4;46
122;2;46
123;34;46
124;1;46
125;4;46
126;8;46
127;25;46
128;6;46
129;5;46
130;12;46
131;23;46
132;1;46
133;8;46
134;31;46
135;11;46
136;7;46
137;10;46
138;5;46
139;23;46
140;6;46
141;6;46
142;34;46
143;36;46
144;10;46
145;9;46
146;1;46
147;2;46
148;18;46
149;20;46
150;4;46
151;15;46
152;81;46
153;15;46
154;4;46
155;1;46
156;30;46
157;16;46
158;17;46
159;16;46
160;3;46
161;6;46
162;3;46
163;2;46
164;13;46
165;32;46
166;6;46
167;19;46
168;3;46
169;2;46
170;12;46
171;15;46
172;11;46
173;6;46
174;8;46
175;32;46
176;11;46
177;23;46
178;22;46
179;0;46
180;1;46
181;1;46
182;4;46
183;9;46
184;10;46
185;7;46
186;1;46
187;8;46
188;5;46
189;12;46
190;6;46
191;0;46
192;66;46
193;15;46
194;7;46
195;6;46
196;14;46
197;10;46
198;7;46
199;2;46
200;8;46
201;17;46
202;27;46
203;0;46
204;6;46
205;50;46
206;2;46
207;36;46
208;29;46
209;10;46
210;5;46
211;25;46
212;13;46
213;8;46
214;5;46
215;16;46
216;0;46
217;24;46
218;26;46
219;48;46
220;1;46
221;5;46
222;38;46
223;11;46
224;23;46
225;5;46
226;1;46
227;3;46
228;3;46
229;8;46
230;3;46
231;2;46
232;2;46
233;12;46
234;11;46
235;10;46
236;24;46
237;22;46
238;38;46
239;20;46
240;9;46
241;11;46
242;5;46
243;5;46
244;18;46
245;44;46
246;20;46
247;16;46
