Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;47;54;62;47;47
1;46;51;57;50;47
2;47;53;60;47;47
3;46;51;57;50;47
4;47;52;60;47;47
5;46;51;57;48;47
6;47;51;58;49;47
7;46;51;59;46;46
8;47;51;56;56;46
9;46;56;66;53;46
10;49;54;63;49;46
11;46;51;59;52;46
12;49;53;62;62;46
13;52;61;72;59;46
14;49;58;69;56;46
15;46;56;66;66;46
16;56;65;71;69;46
17;59;67;74;66;46
18;56;65;71;56;46
19;46;56;66;46;46
20;47;51;56;56;46
21;46;56;66;46;46
22;47;51;56;49;46
23;46;51;59;52;46
24;49;53;62;49;46
25;46;51;59;46;46
26;47;51;56;56;46
27;46;56;66;61;46
28;51;59;71;64;46
29;54;62;74;54;46
30;49;55;64;49;46
31;46;51;59;52;46
32;49;53;62;49;46
33;46;51;59;46;46
34;47;51;56;49;46
35;46;51;59;46;46
36;47;51;56;47;46
37;46;51;57;57;46
38;47;57;67;67;46
39;57;66;72;64;46
40;54;63;69;54;46
41;48;55;64;48;46
42;47;51;58;47;46
43;46;51;57;50;46
44;47;53;60;47;46
45;46;51;57;48;46
46;47;51;58;51;46
47;48;53;61;56;46
48;51;56;66;53;46
49;48;54;63;52;46
50;47;54;62;51;46
51;46;53;61;52;46
52;49;54;62;49;46
53;46;51;59;46;46
54;47;51;56;49;46
55;46;51;59;52;46
56;49;53;62;49;46
57;46;51;59;59;46
58;49;58;69;56;46
59;46;56;66;53;46
60;49;54;63;49;46
61;46;51;59;59;46
62;49;59;69;49;46
63;46;51;59;54;46
64;49;54;64;56;46
65;53;57;66;59;46
66;51;58;69;51;46
67;46;53;61;50;46
68;47;53;60;47;46
69;46;51;57;50;46
70;47;52;60;53;46
71;49;54;63;49;46
72;48;53;59;50;46
73;47;53;60;49;46
74;48;53;59;50;46
75;47;53;60;49;46
76;48;53;59;54;46
77;49;56;64;55;46
78;50;56;65;50;46
79;47;53;60;47;46
80;48;51;57;48;46
81;47;52;58;47;46
82;48;51;57;50;46
83;47;53;60;50;46
84;50;53;60;50;46
85;49;53;60;53;46
86;49;54;63;49;46
87;46;51;59;52;46
88;49;53;62;62;46
89;52;61;72;52;46
90;49;53;62;49;46
91;46;51;59;52;46
92;49;53;62;49;46
93;46;51;59;46;46
94;47;51;56;47;46
95;46;51;57;48;46
96;47;51;58;47;46
97;46;51;57;48;46
98;47;51;58;47;46
99;46;51;57;48;46
