Numer iteracji;Liczba iteracji;Wynik
0;3;80
1;7;80
2;1;80
3;52;80
4;15;80
5;18;80
6;5;80
7;6;80
8;2;80
9;72;80
10;3;80
11;6;80
12;9;80
13;4;80
14;9;80
15;1;80
16;5;80
17;2;80
18;3;80
19;3;80
20;40;80
21;100;81
22;4;80
23;2;80
24;100;81
25;6;80
26;1;80
27;3;80
28;2;80
29;2;80
30;9;80
31;2;80
32;5;80
33;6;80
34;6;80
35;8;80
36;29;80
37;2;80
38;3;80
39;4;80
40;4;80
41;19;80
42;2;80
43;5;80
44;34;80
45;47;80
46;19;80
47;1;80
48;2;80
49;1;80
50;4;80
51;2;80
52;2;80
53;5;80
54;2;80
55;2;80
56;10;80
57;18;80
58;6;80
59;98;80
60;14;80
61;5;80
62;5;80
63;2;80
64;100;81
65;4;80
66;2;80
67;6;80
68;4;80
69;7;80
70;11;80
71;42;80
72;2;80
73;0;80
74;10;80
75;4;80
76;5;80
77;24;80
78;11;80
79;17;80
80;7;80
81;4;80
82;3;80
83;3;80
84;2;80
85;5;80
86;18;80
87;100;81
88;38;80
89;8;80
90;4;80
91;6;80
92;28;80
93;1;80
94;9;80
95;16;80
96;3;80
97;3;80
98;12;80
99;100;81
100;8;80
101;3;80
102;3;80
103;2;80
104;12;80
105;18;80
106;6;80
107;9;80
108;32;80
109;6;80
110;2;80
111;10;80
112;54;80
113;50;80
114;27;80
115;3;80
116;5;80
117;28;80
118;55;80
119;16;80
120;9;80
121;22;80
122;4;80
123;1;80
124;5;80
125;3;80
126;100;81
127;3;80
128;1;80
129;95;80
130;9;80
131;2;80
132;19;80
133;2;80
134;11;80
135;9;80
136;5;80
137;16;80
138;100;81
139;15;80
140;42;80
141;8;80
142;8;80
143;7;80
144;4;80
145;18;80
146;5;80
147;3;80
148;8;80
149;4;80
150;6;80
151;2;80
152;2;80
153;1;80
154;2;80
155;3;80
156;5;80
157;14;80
158;6;80
159;2;80
160;4;80
161;7;80
162;3;80
163;0;80
164;6;80
165;6;80
166;2;80
167;23;80
168;5;80
169;99;80
170;23;80
171;0;80
172;3;80
173;100;81
174;4;80
175;5;80
176;6;80
177;1;80
178;8;80
179;4;80
180;11;80
181;3;80
182;7;80
183;15;80
184;5;80
185;3;80
186;1;80
187;100;81
188;2;80
189;39;80
190;28;80
191;5;80
192;1;80
193;4;80
194;100;81
195;2;80
196;4;80
197;2;80
198;3;80
199;4;80
200;11;80
201;8;80
202;36;80
203;6;80
204;5;80
205;6;80
206;8;80
207;11;80
208;2;80
209;29;80
210;4;80
211;3;80
212;7;80
213;3;80
214;4;80
215;14;80
216;10;80
217;6;80
218;32;80
219;3;80
220;8;80
221;3;80
222;1;80
223;4;80
224;4;80
225;4;80
226;2;80
227;3;80
228;4;80
229;1;80
230;3;80
231;12;80
232;2;80
233;3;80
234;7;80
235;2;80
236;7;80
237;1;80
238;4;80
239;4;80
240;1;80
241;13;80
242;6;80
243;8;80
244;10;80
245;17;80
246;21;80
247;48;80
248;2;80
249;4;80
250;5;80
251;13;80
252;6;80
253;8;80
254;8;80
255;31;80
256;4;80
257;70;80
258;4;80
259;20;80
260;10;80
261;3;80
262;3;80
263;69;80
264;1;80
265;29;80
266;10;80
267;17;80
268;14;80
269;24;80
270;3;80
271;18;80
272;7;80
273;1;80
274;5;80
275;3;80
276;23;80
277;1;80
278;1;80
279;3;80
280;3;80
281;5;80
282;3;80
283;3;80
284;4;80
285;1;80
286;4;80
287;2;80
288;1;80
289;6;80
290;8;80
291;2;80
292;3;80
293;3;80
294;19;80
295;6;80
296;2;80
297;70;80
298;3;80
299;4;80
300;3;80
301;6;80
302;2;80
303;8;80
304;9;80
305;3;80
306;2;80
307;27;80
308;3;80
309;7;80
310;3;80
311;4;80
312;2;80
313;2;80
314;2;80
315;6;80
316;80;80
317;8;80
318;17;80
319;5;80
320;2;80
321;4;80
322;19;80
323;29;80
324;4;80
325;100;81
326;3;80
327;3;80
328;4;80
329;5;80
330;12;80
331;3;80
332;3;80
333;4;80
334;40;80
335;35;80
336;4;80
337;3;80
338;4;80
339;3;80
340;6;80
341;35;80
342;8;80
343;4;80
344;6;80
345;5;80
346;5;80
347;8;80
348;5;80
349;12;80
350;2;80
351;6;80
352;3;80
353;2;80
354;11;80
355;6;80
356;3;80
357;4;80
358;2;80
359;3;80
360;4;80
361;9;80
362;4;80
363;10;80
364;4;80
365;1;80
366;4;80
367;77;80
368;1;80
369;6;80
370;10;80
371;12;80
372;12;80
373;3;80
374;4;80
375;17;80
376;1;80
377;2;80
378;12;80
379;2;80
380;5;80
381;62;80
382;3;80
383;4;80
384;2;80
385;1;80
386;9;80
387;100;81
388;2;80
389;7;80
390;2;80
391;32;80
392;3;80
393;8;80
394;4;80
395;3;80
396;3;80
397;79;80
398;3;80
399;4;80
400;2;80
401;13;80
402;7;80
403;43;80
404;15;80
405;5;80
406;1;80
407;2;80
408;5;80
409;4;80
410;13;80
411;4;80
412;1;80
413;2;80
414;2;80
415;4;80
416;17;80
417;29;80
418;9;80
419;78;80
420;6;80
421;99;80
422;6;80
423;6;80
424;100;81
425;7;80
426;3;80
427;33;80
428;2;80
429;4;80
430;2;80
431;6;80
432;26;80
433;27;80
434;70;80
435;84;80
436;4;80
437;6;80
438;54;80
439;6;80
440;21;80
441;4;80
442;8;80
443;3;80
444;8;80
445;3;80
446;5;80
447;4;80
448;3;80
449;3;80
450;3;80
451;2;80
452;4;80
453;6;80
454;1;80
455;11;80
456;15;80
457;5;80
458;4;80
459;7;80
460;2;80
461;5;80
462;7;80
463;2;80
464;8;80
465;4;80
466;4;80
467;8;80
468;31;80
469;73;80
470;3;80
471;73;80
472;1;80
473;3;80
474;4;80
475;6;80
476;74;80
477;6;80
478;3;80
479;1;80
480;30;80
481;48;80
482;12;80
483;1;80
484;2;80
485;6;80
486;1;80
487;2;80
488;7;80
489;8;80
490;37;80
491;100;81
492;15;80
493;35;80
494;27;80
495;5;80
496;8;80
497;5;80
498;2;80
499;9;80
500;7;80
501;3;80
502;6;80
503;5;80
504;4;80
505;3;80
506;2;80
507;6;80
508;7;80
509;3;80
510;2;80
511;2;80
512;2;80
513;3;80
514;10;80
515;100;81
516;3;80
517;21;80
518;59;80
519;1;80
520;3;80
521;21;80
522;5;80
523;13;80
524;3;80
525;21;80
526;1;80
527;71;80
528;10;80
529;5;80
530;10;80
531;29;80
532;2;80
533;7;80
534;15;80
535;8;80
536;19;80
537;34;80
538;1;80
539;4;80
540;7;80
541;2;80
542;5;80
543;11;80
544;1;80
545;71;80
546;4;80
547;5;80
548;3;80
549;1;80
550;3;80
551;3;80
552;4;80
553;5;80
554;4;80
555;9;80
556;3;80
557;6;80
558;3;80
559;18;80
560;4;80
561;17;80
562;31;80
563;6;80
564;6;80
565;3;80
566;1;80
567;4;80
568;14;80
569;11;80
570;4;80
571;3;80
572;18;80
573;18;80
574;2;80
575;5;80
576;26;80
577;6;80
578;9;80
579;3;80
580;5;80
581;7;80
582;3;80
583;9;80
584;3;80
585;5;80
586;1;80
587;0;80
588;3;80
589;2;80
590;5;80
591;2;80
592;65;80
593;4;80
594;1;80
595;12;80
596;37;80
597;7;80
598;9;80
599;16;80
600;10;80
601;3;80
602;3;80
603;100;81
604;4;80
605;4;80
606;100;81
607;12;80
608;7;80
609;2;80
610;2;80
611;55;80
612;3;80
613;8;80
614;13;80
615;55;80
616;5;80
617;4;80
618;4;80
619;4;80
620;30;80
621;5;80
622;3;80
623;3;80
624;1;80
625;11;80
626;4;80
627;6;80
628;100;81
629;12;80
630;42;80
631;75;80
632;3;80
633;8;80
634;2;80
635;5;80
636;6;80
637;83;80
638;0;80
639;22;80
640;20;80
641;19;80
642;8;80
643;25;80
644;3;80
645;73;80
646;3;80
647;1;80
648;6;80
649;6;80
650;3;80
651;55;80
652;2;80
653;3;80
654;20;80
655;1;80
656;100;81
657;3;80
658;1;80
659;100;81
660;2;80
661;6;80
662;2;80
663;4;80
664;4;80
665;3;80
666;1;80
667;1;80
668;41;80
669;3;80
670;30;80
671;6;80
672;39;80
673;4;80
674;3;80
675;3;80
676;16;80
677;3;80
678;10;80
679;5;80
680;30;80
681;5;80
682;2;80
683;7;80
684;2;80
685;9;80
686;3;80
687;3;80
688;87;80
689;100;81
690;5;80
691;6;80
692;2;80
693;11;80
694;34;80
695;3;80
696;84;80
697;5;80
698;2;80
699;9;80
700;3;80
701;4;80
702;2;80
703;100;81
704;5;80
705;10;80
706;5;80
707;3;80
708;3;80
709;5;80
710;3;80
711;4;80
712;3;80
713;3;80
714;13;80
715;2;80
716;3;80
717;1;80
718;21;80
719;3;80
720;23;80
721;90;80
722;54;80
723;14;80
724;3;80
725;2;80
726;4;80
727;6;80
728;6;80
729;2;80
730;7;80
731;100;81
732;2;80
733;5;80
734;42;80
735;5;80
736;2;80
737;2;80
738;16;80
739;3;80
740;40;80
741;49;80
742;22;80
743;34;80
744;100;81
745;3;80
746;3;80
747;11;80
748;1;80
749;8;80
750;4;80
751;4;80
752;100;81
753;5;80
754;1;80
755;6;80
756;22;80
757;1;80
758;5;80
759;4;80
760;4;80
761;4;80
762;7;80
763;4;80
764;4;80
765;2;80
766;19;80
767;5;80
768;5;80
769;100;81
770;100;81
771;5;80
772;2;80
773;13;80
774;7;80
775;31;80
776;1;80
777;2;80
778;3;80
779;2;80
780;2;80
781;6;80
782;5;80
783;6;80
784;3;80
785;11;80
786;2;80
787;3;80
788;2;80
789;30;80
790;4;80
791;3;80
792;4;80
793;11;80
794;66;80
795;6;80
796;3;80
797;6;80
798;56;80
799;3;80
800;2;80
801;7;80
802;4;80
803;26;80
804;1;80
805;3;80
806;100;81
807;1;80
808;4;80
809;3;80
810;3;80
811;31;80
812;84;80
813;42;80
814;1;80
815;5;80
816;4;80
817;4;80
818;7;80
819;2;80
820;100;81
821;4;80
822;14;80
823;23;80
824;2;80
825;24;80
826;22;80
827;3;80
828;8;80
829;2;80
830;33;80
831;20;80
832;2;80
833;5;80
834;8;80
835;34;80
836;6;80
837;4;80
838;3;80
839;4;80
840;14;80
841;7;80
842;8;80
843;2;80
844;52;80
845;3;80
846;1;80
847;30;80
848;9;80
849;70;80
850;5;80
851;1;80
852;4;80
853;4;80
854;4;80
855;7;80
856;10;80
857;6;80
858;100;81
859;8;80
860;2;80
861;11;80
862;7;80
863;4;80
864;4;80
865;100;81
866;6;80
867;6;80
868;2;80
869;13;80
870;8;80
871;9;80
872;4;80
873;4;80
874;3;80
875;1;80
876;6;80
877;4;80
878;2;80
879;3;80
880;7;80
881;4;80
882;11;80
883;2;80
884;4;80
885;2;80
886;0;80
887;1;80
888;0;80
889;3;80
890;20;80
891;2;80
892;2;80
893;100;81
894;29;80
895;11;80
896;25;80
897;7;80
898;80;80
899;16;80
900;4;80
901;2;80
902;4;80
903;1;80
904;2;80
905;1;80
906;6;80
907;6;80
908;4;80
909;7;80
910;10;80
911;100;81
912;6;80
913;14;80
914;4;80
915;11;80
916;4;80
917;4;80
918;3;80
919;49;80
920;22;80
921;14;80
922;1;80
923;100;81
924;3;80
925;22;80
926;4;80
927;8;80
928;15;80
929;3;80
930;4;80
931;7;80
932;4;80
933;3;80
934;12;80
935;4;80
936;5;80
937;2;80
938;9;80
939;5;80
940;30;80
941;6;80
942;4;80
943;4;80
944;4;80
945;4;80
946;8;80
947;15;80
948;4;80
949;7;80
950;11;80
951;5;80
952;16;80
953;11;80
954;8;80
955;4;80
956;2;80
957;11;80
958;10;80
959;2;80
960;48;80
961;8;80
962;2;80
963;2;80
964;3;80
965;98;80
966;4;80
967;11;80
968;6;80
969;4;80
970;5;80
971;69;80
972;11;80
973;2;80
974;2;80
975;0;80
976;5;80
977;4;80
978;4;80
979;66;80
980;2;80
981;5;80
982;7;80
983;18;80
984;31;80
985;14;80
986;27;80
987;2;80
988;2;80
989;14;80
990;3;80
991;18;80
992;6;80
993;5;80
994;4;80
995;3;80
996;5;80
997;100;81
998;9;80
999;10;80
